flashId,time,date,lciSerialNumber,lcpSerialNumber,lcfSerialNumber,Fm,Fo,Fv/Fm,Fm',Fs,PhiPS2,LightIntensity
,HHMMSS,YYYYMMDD,,,,,,,,,,umol+1m-2s-1
PSF-00338_20230208142841,14:28:41,2023-02-08,PFA-00366,PSA-00383,PSF-00338,0.000000,0.000000,0.000000,350.135712,165.103912,0.528457,381.016052

TIME,FLR,PAR,PHASE
s,,umol+1m-2s-1,
0.000000,249.692200,6990.941895,1
0.010000,287.492737,6990.941895,1
0.020000,300.231812,6990.941895,1
0.030000,307.824982,6990.941895,1
0.040000,312.733063,6990.941895,1
0.050000,316.117645,6990.941895,1
0.060000,318.500519,6990.941895,1
0.070000,320.258606,6990.941895,1
0.080000,321.512115,6990.941895,1
0.090000,322.471985,6990.941895,1
0.100000,323.164703,6990.941895,1
0.110000,323.695068,6990.941895,1
0.120000,324.095978,6990.941895,1
0.130000,324.385986,6990.941895,1
0.140000,324.594482,6990.941895,1
0.150000,324.769745,6990.941895,1
0.160000,324.895264,6990.941895,1
0.170000,324.958191,6990.941895,1
0.180000,325.000061,6990.941895,1
0.190000,325.056549,6990.941895,1
0.200000,325.091949,6990.941895,1
0.210000,325.074432,6990.941895,1
0.220000,325.034393,6990.941895,1
0.230000,324.999695,6990.941895,1
0.240000,324.928162,6990.941895,1
0.250000,324.866302,6990.941895,1
0.260000,324.792969,6990.941895,1
0.270000,324.699646,6990.941895,1
0.280000,324.599152,6990.941895,1
0.290000,324.491852,6990.941895,1
0.300000,324.389221,6932.687988,2
0.310000,324.100616,6874.433594,2
0.320000,323.952911,6816.179199,2
0.330000,323.661438,6757.924805,2
0.340000,323.492645,6699.670410,2
0.350000,323.190796,6641.416504,2
0.360000,323.031677,6583.162109,2
0.370000,322.708740,6524.907715,2
0.380000,322.347534,6466.653320,2
0.390000,322.173004,6408.399414,2
0.400000,321.867950,6350.145020,2
0.410000,321.674469,6291.890625,2
0.420000,321.342224,6233.636230,2
0.430000,321.203461,6175.381836,2
0.440000,320.855865,6117.127930,2
0.450000,320.475708,6058.873535,2
0.460000,320.318329,6000.619141,2
0.470000,319.983246,5942.364746,2
0.480000,319.626343,5884.110840,2
0.490000,319.450745,5825.856445,2
0.500000,319.120300,5767.602051,2
0.510000,318.715820,5709.347656,2
0.520000,318.534851,5651.093262,2
0.530000,318.164001,5592.839355,2
0.540000,317.760956,5534.584961,2
0.550000,317.373993,5476.330566,2
0.560000,317.003143,5418.076172,2
0.570000,316.819672,5359.822266,2
0.580000,316.491730,5301.567871,2
0.590000,316.082611,5243.313477,2
0.600000,319.575562,6990.941895,3
0.610000,320.021149,6990.941895,3
0.620000,320.010437,6990.941895,3
0.630000,319.860931,6990.941895,3
0.640000,319.657440,6990.941895,3
0.650000,319.468262,6990.941895,3
0.660000,319.283722,6990.941895,3
0.670000,319.074524,6990.941895,3
0.680000,318.906799,6990.941895,3
0.690000,318.686829,6990.941895,3
0.700000,318.532715,6990.941895,3
0.710000,318.316345,6990.941895,3
0.720000,318.115356,6990.941895,3
0.730000,317.891113,6990.941895,3
0.740000,317.689423,6990.941895,3
0.750000,317.492737,6990.941895,3
0.760000,317.331787,6990.941895,3
0.770000,317.195892,6990.941895,3
0.780000,317.051758,6990.941895,3
0.790000,316.915527,6990.941895,3
0.800000,316.772827,6990.941895,3
0.810000,316.555023,6990.941895,3
0.820000,316.356903,6990.941895,3
0.830000,316.105499,6990.941895,3
0.839999,315.882690,6990.941895,3
0.849999,315.638428,6990.941895,3
0.859999,315.399170,6990.941895,3
0.869999,315.162415,6990.941895,3
0.879999,314.956787,6990.941895,3
0.889999,314.748657,6990.941895,3
