flashId,time,date,lciSerialNumber,lcpSerialNumber,lcfSerialNumber,Fm,Fo,Fv/Fm,Fm',Fs,PhiPS2,LightIntensity
,HHMMSS,YYYYMMDD,,,,,,,,,,umol+1m-2s-1
PSF-00338_20230208142929,14:29:29,2023-02-08,PFA-00366,PSA-00383,PSF-00338,0.000000,0.000000,0.000000,183.002899,73.095200,0.600579,443.954834

TIME,FLR,PAR,PHASE
s,,umol+1m-2s-1,
0.000000,117.524384,6990.941895,1
0.010000,143.066162,6990.941895,1
0.020000,152.492523,6990.941895,1
0.030000,157.736069,6990.941895,1
0.040000,160.724396,6990.941895,1
0.050000,162.658447,6990.941895,1
0.060000,164.086456,6990.941895,1
0.070000,164.825317,6990.941895,1
0.080000,165.688278,6990.941895,1
0.090000,166.125656,6990.941895,1
0.100000,166.402817,6990.941895,1
0.110000,166.413193,6990.941895,1
0.120000,166.457886,6990.941895,1
0.130000,166.989319,6990.941895,1
0.140000,167.062637,6990.941895,1
0.150000,167.059067,6990.941895,1
0.160000,166.614532,6990.941895,1
0.170000,166.183945,6990.941895,1
0.180000,166.377777,6990.941895,1
0.190000,166.394943,6990.941895,1
0.200000,166.817657,6990.941895,1
0.210000,166.535858,6990.941895,1
0.220000,166.236877,6990.941895,1
0.230000,166.014435,6990.941895,1
0.240000,165.921097,6990.941895,1
0.250000,166.170364,6990.941895,1
0.260000,165.871384,6990.941895,1
0.270000,165.609238,6990.941895,1
0.280000,165.052063,6990.941895,1
0.290000,164.479492,6990.941895,1
0.300000,164.417618,6932.687988,2
0.310000,164.216644,6874.433594,2
0.320000,164.394379,6816.179199,2
0.330000,164.067505,6757.924805,2
0.340000,163.723114,6699.670410,2
0.350000,163.197403,6641.416504,2
0.360000,162.827606,6583.162109,2
0.370000,162.560822,6524.907715,2
0.380000,162.099487,6466.653320,2
0.390000,162.078018,6408.399414,2
0.400000,161.763672,6350.145020,2
0.410000,161.472198,6291.890625,2
0.420000,161.201477,6233.636230,2
0.430000,161.033386,6175.381836,2
0.440000,161.041977,6117.127930,2
0.450000,160.783417,6058.873535,2
0.460000,160.812729,6000.619141,2
0.470000,160.641434,5942.364746,2
0.480000,160.333160,5884.110840,2
0.490000,160.396820,5825.856445,2
0.500000,160.025238,5767.602051,2
0.510000,159.859299,5709.347656,2
0.520000,159.809586,5651.093262,2
0.530000,159.532791,5592.839355,2
0.540000,159.324646,5534.584961,2
0.550000,158.930893,5476.330566,2
0.560000,158.759949,5418.076172,2
0.570000,158.565765,5359.822266,2
0.580000,158.350113,5301.567871,2
0.590000,158.110504,5243.313477,2
0.600000,162.213211,6990.941895,3
0.610000,163.051849,6990.941895,3
0.620000,163.197754,6990.941895,3
0.630000,163.434509,6990.941895,3
0.640000,163.366913,6990.941895,3
0.650000,163.124084,6990.941895,3
0.660000,162.955643,6990.941895,3
0.670000,162.799713,6990.941895,3
0.680000,162.899139,6990.941895,3
0.690000,162.785049,6990.941895,3
0.700000,162.725693,6990.941895,3
0.710000,162.628769,6990.941895,3
0.720000,162.407043,6990.941895,3
0.730000,162.435287,6990.941895,3
0.740000,162.428864,6990.941895,3
0.750000,162.590149,6990.941895,3
0.760000,162.540436,6990.941895,3
0.770000,162.347672,6990.941895,3
0.780000,162.380936,6990.941895,3
0.790000,162.275070,6990.941895,3
0.800000,162.331940,6990.941895,3
0.810000,162.411682,6990.941895,3
0.820000,162.285446,6990.941895,3
0.830000,162.173157,6990.941895,3
0.839999,161.693222,6990.941895,3
0.849999,161.421417,6990.941895,3
0.859999,161.060211,6990.941895,3
0.869999,160.843842,6990.941895,3
0.879999,161.308411,6990.941895,3
0.889999,161.304123,6990.941895,3
