flashId,time,date,lciSerialNumber,lcpSerialNumber,lcfSerialNumber,Fm,Fo,Fv/Fm,Fm',Fs,PhiPS2,LightIntensity
,HHMMSS,YYYYMMDD,,,,,,,,,,umol+1m-2s-1
PSF-00338_20230301134239,13:42:39,2023-03-01,PFA-00366,PSA-00383,PSF-00338,0.000000,0.000000,0.000000,186.128494,62.146782,0.666108,567.470886

TIME,FLR,PAR,PHASE
s,,umol+1m-2s-1,
0.000000,124.153374,9987.059570,1
0.010000,164.683701,9987.059570,1
0.020000,176.686401,9987.059570,1
0.030000,180.650711,9987.059570,1
0.040000,182.211395,9987.059570,1
0.050000,183.007843,9987.059570,1
0.060000,183.312531,9987.059570,1
0.070000,183.455231,9987.059570,1
0.080000,183.669098,9987.059570,1
0.090000,183.994888,9987.059570,1
0.100000,184.351089,9987.059570,1
0.110000,184.695847,9987.059570,1
0.120000,185.196869,9987.059570,1
0.130000,185.547714,9987.059570,1
0.140000,185.846680,9987.059570,1
0.150000,186.102036,9987.059570,1
0.160000,186.128494,9987.059570,1
0.170000,186.014771,9987.059570,1
0.180000,185.732239,9987.059570,1
0.190000,185.485123,9987.059570,1
0.200000,185.413239,9987.059570,1
0.210000,185.530548,9987.059570,1
0.220000,185.802704,9987.059570,1
0.230000,185.870651,9987.059570,1
0.240000,185.795898,9987.059570,1
0.250000,185.361023,9987.059570,1
0.260000,184.906479,9987.059570,1
0.270000,184.543488,9987.059570,1
0.280000,184.056046,9987.059570,1
0.290000,184.059982,9987.059570,1
0.300000,184.241302,9903.843750,2
0.310000,184.388992,9820.626953,2
0.320000,184.589981,9737.410156,2
0.330000,184.499496,9654.193359,2
0.340000,184.458374,9570.977539,2
0.350000,184.409744,9487.760742,2
0.360000,184.379700,9404.543945,2
0.370000,184.411880,9321.327148,2
0.380000,184.450500,9238.110352,2
0.390000,184.696198,9154.894531,2
0.400000,185.229065,9071.677734,2
0.410000,185.836319,8988.460938,2
0.420000,186.551926,8905.244141,2
0.430000,187.501434,8822.028320,2
0.440000,189.081787,8738.811523,2
0.450000,190.097092,8655.594727,2
0.460000,190.009827,8572.377930,2
0.470000,190.233353,8489.161133,2
0.480000,190.308807,8405.945312,2
0.490000,189.912201,8322.728516,2
0.500000,190.122131,8239.511719,2
0.510000,189.928299,8156.294922,2
0.520000,189.847824,8073.078613,2
0.530000,189.901825,7989.861816,2
0.540000,190.036301,7906.645508,2
0.550000,190.065979,7823.428711,2
0.560000,190.131424,7740.212402,2
0.570000,190.182571,7656.995605,2
0.580000,190.166122,7573.778809,2
0.590000,190.127853,7490.562500,2
0.600000,189.749481,9987.059570,3
0.610000,189.800613,9987.059570,3
0.620000,189.555649,9987.059570,3
0.630000,189.426544,9987.059570,3
0.640000,189.528473,9987.059570,3
0.650000,189.877151,9987.059570,3
0.660000,190.342422,9987.059570,3
0.670000,190.613861,9987.059570,3
0.680000,190.700775,9987.059570,3
0.690000,190.534470,9987.059570,3
0.700000,190.141083,9987.059570,3
0.710000,189.712997,9987.059570,3
0.720000,189.676163,9987.059570,3
0.730000,190.067047,9987.059570,3
0.740000,190.677887,9987.059570,3
0.750000,191.252945,9987.059570,3
0.760000,191.384552,9987.059570,3
0.770000,191.366318,9987.059570,3
0.780000,191.078781,9987.059570,3
0.790000,190.921432,9987.059570,3
0.800000,190.805557,9987.059570,3
0.810000,190.776230,9987.059570,3
0.820000,190.677521,9987.059570,3
0.830000,190.481903,9987.059570,3
0.839999,190.212967,9987.059570,3
0.849999,190.072769,9987.059570,3
0.859999,190.048096,9987.059570,3
0.869999,189.973358,9987.059570,3
0.879999,189.771652,9987.059570,3
0.889999,189.457291,9987.059570,3
