flashId,time,date,lciSerialNumber,lcpSerialNumber,lcfSerialNumber,Fm,Fo,Fv/Fm,Fm',Fs,PhiPS2,LightIntensity
,HHMMSS,YYYYMMDD,,,,,,,,,,umol+1m-2s-1
PSF-00338_20230315150216,15:02:16,2023-03-15,PFA-00366,PSA-00383,PSF-00338,0.000000,0.000000,0.000000,242.248352,87.639931,0.638223,836.716797

TIME,FLR,PAR,PHASE
s,,umol+1m-2s-1,
0.000000,157.795425,9987.059570,1
0.010000,198.283554,9987.059570,1
0.020000,217.157715,9987.059570,1
0.030000,226.512192,9987.059570,1
0.040000,230.758667,9987.059570,1
0.050000,232.752808,9987.059570,1
0.060000,233.767746,9987.059570,1
0.070000,234.324936,9987.059570,1
0.080000,234.689713,9987.059570,1
0.090000,234.936829,9987.059570,1
0.100000,235.135315,9987.059570,1
0.110000,235.275513,9987.059570,1
0.120000,235.406403,9987.059570,1
0.130000,235.523346,9987.059570,1
0.140000,235.627060,9987.059570,1
0.150000,235.726837,9987.059570,1
0.160000,235.820175,9987.059570,1
0.170000,235.910294,9987.059570,1
0.180000,235.992554,9987.059570,1
0.190000,236.065506,9987.059570,1
0.200000,236.146332,9987.059570,1
0.210000,236.198547,9987.059570,1
0.220000,236.268997,9987.059570,1
0.230000,236.335510,9987.059570,1
0.240000,236.387375,9987.059570,1
0.250000,236.432785,9987.059570,1
0.260000,236.488937,9987.059570,1
0.270000,236.549728,9987.059570,1
0.280000,236.585495,9987.059570,1
0.290000,236.622696,9987.059570,1
0.300000,236.683838,9903.843750,2
0.310000,236.707443,9820.626953,2
0.320000,236.731049,9737.410156,2
0.330000,236.726761,9654.193359,2
0.340000,236.755020,9570.977539,2
0.350000,236.770752,9487.760742,2
0.360000,236.772537,9404.543945,2
0.370000,236.792923,9321.327148,2
0.380000,236.796143,9238.110352,2
0.390000,236.831192,9154.894531,2
0.400000,236.860519,9071.677734,2
0.410000,236.867661,8988.460938,2
0.420000,236.861237,8905.244141,2
0.430000,236.854080,8822.028320,2
0.440000,236.888046,8738.811523,2
0.450000,236.750000,8655.594727,2
0.460000,236.743927,8572.377930,2
0.470000,236.576202,8489.161133,2
0.480000,236.558319,8405.945312,2
0.490000,236.397034,8322.728516,2
0.500000,236.384872,8239.511719,2
0.510000,236.185669,8156.294922,2
0.520000,236.141678,8073.078613,2
0.530000,235.934967,7989.861816,2
0.540000,235.888489,7906.645508,2
0.550000,235.608459,7823.428711,2
0.560000,235.518341,7740.212402,2
0.570000,235.248688,7656.995605,2
0.580000,235.185028,7573.778809,2
0.590000,234.952927,7490.562500,2
0.600000,236.521484,9987.059570,3
0.610000,236.912720,9987.059570,3
0.620000,236.960648,9987.059570,3
0.630000,236.922745,9987.059570,3
0.640000,236.905579,9987.059570,3
0.650000,236.885910,9987.059570,3
0.660000,236.864441,9987.059570,3
0.670000,236.863373,9987.059570,3
0.680000,236.834045,9987.059570,3
0.690000,236.797577,9987.059570,3
0.700000,236.759308,9987.059570,3
0.710000,236.723190,9987.059570,3
0.720000,236.679199,9987.059570,3
0.730000,236.637360,9987.059570,3
0.740000,236.616608,9987.059570,3
0.750000,236.577637,9987.059570,3
0.760000,236.540436,9987.059570,3
0.770000,236.504669,9987.059570,3
0.780000,236.472839,9987.059570,3
0.790000,236.404175,9987.059570,3
0.800000,236.341949,9987.059570,3
0.810000,236.279007,9987.059570,3
0.820000,236.198547,9987.059570,3
0.830000,236.118073,9987.059570,3
0.839999,236.057999,9987.059570,3
0.849999,235.971451,9987.059570,3
0.859999,235.852005,9987.059570,3
0.869999,235.689285,9987.059570,3
0.879999,235.501892,9987.059570,3
0.889999,235.358475,9987.059570,3
