flashId,time,date,lciSerialNumber,lcpSerialNumber,lcfSerialNumber,Fm,Fo,Fv/Fm,Fm',Fs,PhiPS2,LightIntensity
,HHMMSS,YYYYMMDD,,,,,,,,,,umol+1m-2s-1
PSF-00342_20220420115657,11:56:57,2022-04-20,PFA-00370,PSA-00387,PSF-00342,251.395233,64.083694,0.745088,0.000000,0.000000,0.000000,0.239217

TIME,FLR,PAR
s,,umol+1m-2s-1
0.000000,173.203110,5977.226074
0.010000,217.379807,5977.226074
0.020000,228.045349,5977.226074
0.030000,232.941986,5977.226074
0.040000,234.517700,5977.226074
0.050000,234.824188,5977.226074
0.060000,234.799500,5977.226074
0.070000,234.720474,5977.226074
0.080000,234.686859,5977.226074
0.090000,234.796997,5977.226074
0.100000,235.079529,5977.226074
0.110000,235.679276,5977.226074
0.120000,236.454956,5977.226074
0.130000,237.463470,5977.226074
0.140000,238.612534,5977.226074
0.150000,239.843842,5977.226074
0.160000,241.105560,5977.226074
0.170000,242.356903,5977.226074
0.180000,243.554947,5977.226074
0.190000,244.696503,5977.226074
0.200000,245.750076,5977.226074
0.210000,246.709229,5977.226074
0.220000,247.553223,5977.226074
0.230000,248.307465,5977.226074
0.240000,248.923660,5977.226074
0.250000,249.450089,5977.226074
0.260000,249.896408,5977.226074
0.270000,250.240082,5977.226074
0.280000,250.539429,5977.226074
0.290000,250.764374,5977.226074
0.300000,250.953552,5977.226074
0.310000,251.109833,5977.226074
0.320000,251.218918,5977.226074
0.330000,251.293304,5977.226074
0.340000,251.337646,5977.226074
0.350000,251.363403,5977.226074
0.360000,251.393799,5977.226074
0.370000,251.395233,5977.226074
0.380000,251.389496,5977.226074
0.390000,251.385574,5977.226074
0.400000,251.353378,5977.226074
0.410000,251.339798,5977.226074
0.420000,251.314758,5977.226074
0.430000,251.298660,5977.226074
0.440000,251.256821,5977.226074
0.450000,251.212128,5977.226074
0.460000,251.195312,5977.226074
0.470000,251.165268,5977.226074
0.480000,251.129501,5977.226074
0.490000,251.086945,5977.226074
0.500000,251.047607,5977.226074
0.510000,251.016144,5977.226074
0.520000,250.975723,5977.226074
0.530000,250.942108,5977.226074
0.540000,250.912064,5977.226074
0.550000,250.887039,5977.226074
0.560000,250.877029,5977.226074
0.570000,250.849838,5977.226074
0.580000,250.846985,5977.226074
0.590000,250.834473,5977.226074
0.600000,250.819809,5977.226074
0.610000,250.816223,5977.226074
0.620000,250.807999,5977.226074
0.630000,250.768661,5977.226074
0.640000,250.732544,5977.226074
0.650000,250.710007,5977.226074
0.660000,250.674606,5977.226074
0.670000,250.644928,5977.226074
0.680000,250.620605,5977.226074
0.690000,250.579834,5977.226074
0.700000,250.560516,5977.226074
0.710000,250.548370,5977.226074
0.720000,250.533340,5977.226074
0.730000,250.511887,5977.226074
0.740000,250.502945,5977.226074
0.750000,250.469330,5977.226074
0.760000,250.453949,5977.226074
0.770000,250.424271,5977.226074
0.780000,250.388855,5977.226074
0.790000,250.359894,5977.226074
