flashId,time,date,lciSerialNumber,lcpSerialNumber,lcfSerialNumber,Fm,Fo,Fv/Fm,Fm',Fs,PhiPS2,LightIntensity
,HHMMSS,YYYYMMDD,,,,,,,,,,umol+1m-2s-1
PSF-00342_20220420113913,11:39:13,2022-04-20,PFA-00370,PSA-00387,PSF-00342,317.215210,93.624115,0.704856,0.000000,0.000000,0.000000,0.239217

TIME,FLR,PAR
s,,umol+1m-2s-1
0.000000,217.605118,5977.226074
0.010000,270.435699,5977.226074
0.020000,281.283966,5977.226074
0.030000,285.099518,5977.226074
0.040000,286.287903,5977.226074
0.050000,287.144073,5977.226074
0.060000,288.471588,5977.226074
0.070000,290.470734,5977.226074
0.080000,293.061737,5977.226074
0.090000,296.035767,5977.226074
0.100000,299.153198,5977.226074
0.110000,302.208435,5977.226074
0.120000,305.030121,5977.226074
0.130000,307.481293,5977.226074
0.140000,309.602722,5977.226074
0.150000,311.332214,5977.226074
0.160000,312.718750,5977.226074
0.170000,313.837769,5977.226074
0.180000,314.727539,5977.226074
0.190000,315.428497,5977.226074
0.200000,315.971375,5977.226074
0.210000,316.364044,5977.226074
0.220000,316.658020,5977.226074
0.230000,316.878662,5977.226074
0.240000,317.032806,5977.226074
0.250000,317.131866,5977.226074
0.260000,317.194458,5977.226074
0.270000,317.215210,5977.226074
0.280000,317.209473,5977.226074
0.290000,317.182312,5977.226074
0.300000,317.173370,5977.226074
0.310000,317.130798,5977.226074
0.320000,317.096100,5977.226074
0.330000,317.066437,5977.226074
0.340000,317.023865,5977.226074
0.350000,316.980957,5977.226074
0.360000,316.949493,5977.226074
0.370000,316.890839,5977.226074
0.380000,316.855774,5977.226074
0.390000,316.805359,5977.226074
0.400000,316.759949,5977.226074
0.410000,316.683777,5977.226074
0.420000,316.600800,5977.226074
0.430000,316.523193,5977.226074
0.440000,316.458466,5977.226074
0.450000,316.390167,5977.226074
0.460000,316.346527,5977.226074
0.470000,316.302185,5977.226074
0.480000,316.242096,5977.226074
0.490000,316.190613,5977.226074
0.500000,316.086884,5977.226074
0.510000,315.933838,5977.226074
0.520000,315.770386,5977.226074
0.530000,315.599426,5977.226074
0.540000,315.476776,5977.226074
0.550000,315.366974,5977.226074
0.560000,315.289032,5977.226074
0.570000,315.212494,5977.226074
0.580000,315.158142,5977.226074
0.590000,315.047272,5977.226074
0.600000,314.926025,5977.226074
0.610000,314.780823,5977.226074
0.620000,314.630981,5977.226074
0.630000,314.445374,5977.226074
0.640000,314.283386,5977.226074
0.650000,314.114929,5977.226074
0.660000,313.923584,5977.226074
0.670000,313.776611,5977.226074
0.680000,313.617096,5977.226074
0.690000,313.476562,5977.226074
0.700000,313.327789,5977.226074
0.710000,313.170074,5977.226074
0.720000,313.034180,5977.226074
0.730000,312.953339,5977.226074
0.740000,312.871094,5977.226074
0.750000,312.833557,5977.226074
0.760000,312.780273,5977.226074
0.770000,312.733063,5977.226074
0.780000,312.712311,5977.226074
0.790000,312.674042,5977.226074
