flashId,time,date,lciSerialNumber,lcpSerialNumber,lcfSerialNumber,Fm,Fo,Fv/Fm,Fm',Fs,PhiPS2,LightIntensity
,HHMMSS,YYYYMMDD,,,,,,,,,,umol+1m-2s-1
PSF-00342_20220414114831,11:48:31,2022-04-14,PFA-00370,PSA-00387,PSF-00342,382.647156,94.423416,0.753236,0.000000,0.000000,0.000000,0.239217

TIME,FLR,PAR
s,,umol+1m-2s-1
0.000000,219.863892,5977.226074
0.010000,295.742859,5977.226074
0.020000,320.369110,5977.226074
0.030000,331.735596,5977.226074
0.040000,336.033569,5977.226074
0.050000,338.175415,5977.226074
0.060000,339.976074,5977.226074
0.070000,342.121490,5977.226074
0.080000,344.872711,5977.226074
0.090000,348.204376,5977.226074
0.100000,351.979492,5977.226074
0.110000,355.941284,5977.226074
0.120000,359.697449,5977.226074
0.130000,363.187897,5977.226074
0.140000,366.284973,5977.226074
0.150000,368.840576,5977.226074
0.160000,370.930542,5977.226074
0.170000,372.560272,5977.226074
0.180000,373.842712,5977.226074
0.190000,374.793640,5977.226074
0.200000,375.529297,5977.226074
0.210000,376.075378,5977.226074
0.220000,376.435150,5977.226074
0.230000,376.721252,5977.226074
0.240000,376.850739,5977.226074
0.250000,376.853943,5977.226074
0.260000,376.718414,5977.226074
0.270000,376.551758,5977.226074
0.280000,376.269928,5977.226074
0.290000,375.994568,5977.226074
0.300000,375.724915,5977.226074
0.310000,375.353333,5977.226074
0.320000,375.028259,5977.226074
0.330000,374.686707,5977.226074
0.340000,374.108429,5977.226074
0.350000,373.328796,5977.226074
0.360000,372.550262,5977.226074
0.370000,371.723419,5977.226074
0.380000,371.027100,5977.226074
0.390000,370.506042,5977.226074
0.400000,370.074036,5977.226074
0.410000,369.795074,5977.226074
0.420000,369.615540,5977.226074
0.430000,369.540466,5977.226074
0.440000,369.530090,5977.226074
0.450000,369.499695,5977.226074
0.460000,369.416351,5977.226074
0.470000,369.275818,5977.226074
0.480000,369.098785,5977.226074
0.490000,368.982544,5977.226074
0.500000,368.943207,5977.226074
0.510000,368.991852,5977.226074
0.520000,369.008667,5977.226074
0.530000,368.996155,5977.226074
0.540000,368.930328,5977.226074
0.550000,368.971100,5977.226074
0.560000,369.019745,5977.226074
0.570000,369.050873,5977.226074
0.580000,369.048004,5977.226074
0.590000,368.985046,5977.226074
0.600000,368.873108,5977.226074
0.610000,368.781921,5977.226074
0.620000,368.863831,5977.226074
0.630000,368.961823,5977.226074
0.640000,369.098419,5977.226074
0.650000,369.369873,5977.226074
0.660000,370.006439,5977.226074
0.670000,370.916260,5977.226074
0.680000,372.185455,5977.226074
0.690000,373.392822,5977.226074
0.700000,374.432098,5977.226074
0.710000,375.158081,5977.226074
0.720000,375.785004,5977.226074
0.730000,376.502045,5977.226074
0.740000,377.146118,5977.226074
0.750000,378.318420,5977.226074
0.760000,379.413116,5977.226074
0.770000,380.464539,5977.226074
0.780000,381.595734,5977.226074
0.790000,382.647156,5977.226074
