flashId,time,date,lciSerialNumber,lcpSerialNumber,lcfSerialNumber,Fm,Fo,Fv/Fm,Fm',Fs,PhiPS2,LightIntensity
,HHMMSS,YYYYMMDD,,,,,,,,,,umol+1m-2s-1
PSF-00342_20220414115421,11:54:21,2022-04-14,PFA-00370,PSA-00387,PSF-00342,358.510132,89.074371,0.751543,0.000000,0.000000,0.000000,0.239217

TIME,FLR,PAR
s,,umol+1m-2s-1
0.000000,226.710678,5977.226074
0.010000,282.098663,5977.226074
0.020000,302.121155,5977.226074
0.030000,315.306183,5977.226074
0.040000,321.142670,5977.226074
0.050000,323.770874,5977.226074
0.060000,325.285065,5977.226074
0.070000,326.491699,5977.226074
0.080000,327.588196,5977.226074
0.090000,328.739044,5977.226074
0.100000,329.898132,5977.226074
0.110000,331.128723,5977.226074
0.120000,332.286346,5977.226074
0.130000,333.430054,5977.226074
0.140000,334.619171,5977.226074
0.150000,335.744965,5977.226074
0.160000,336.740265,5977.226074
0.170000,337.644684,5977.226074
0.180000,338.602051,5977.226074
0.190000,339.594849,5977.226074
0.200000,340.575104,5977.226074
0.210000,341.583252,5977.226074
0.220000,342.552063,5977.226074
0.230000,343.479767,5977.226074
0.240000,344.494354,5977.226074
0.250000,345.501770,5977.226074
0.260000,346.551056,5977.226074
0.270000,347.574219,5977.226074
0.280000,348.588104,5977.226074
0.290000,349.560150,5977.226074
0.300000,350.474945,5977.226074
0.310000,351.336487,5977.226074
0.320000,352.148651,5977.226074
0.330000,352.905762,5977.226074
0.340000,353.639954,5977.226074
0.350000,354.304779,5977.226074
0.360000,354.877716,5977.226074
0.370000,355.378021,5977.226074
0.380000,355.810760,5977.226074
0.390000,356.157654,5977.226074
0.400000,356.462372,5977.226074
0.410000,356.735931,5977.226074
0.420000,356.996307,5977.226074
0.430000,357.230194,5977.226074
0.440000,357.450134,5977.226074
0.450000,357.644318,5977.226074
0.460000,357.782715,5977.226074
0.470000,357.880341,5977.226074
0.480000,357.967255,5977.226074
0.490000,358.018036,5977.226074
0.500000,358.067749,5977.226074
0.510000,358.119598,5977.226074
0.520000,358.173248,5977.226074
0.530000,358.195770,5977.226074
0.540000,358.242981,5977.226074
0.550000,358.254791,5977.226074
0.560000,358.298431,5977.226074
0.570000,358.347412,5977.226074
0.580000,358.412140,5977.226074
0.590000,358.451477,5977.226074
0.600000,358.500488,5977.226074
0.610000,358.510132,5977.226074
0.620000,358.479370,5977.226074
0.630000,358.395325,5977.226074
0.640000,358.246918,5977.226074
0.650000,358.057739,5977.226074
0.660000,357.830658,5977.226074
0.670000,357.625366,5977.226074
0.680000,357.407562,5977.226074
0.690000,357.227692,5977.226074
0.700000,357.072815,5977.226074
0.710000,356.974487,5977.226074
0.720000,356.887207,5977.226074
0.730000,356.804596,5977.226074
0.740000,356.726990,5977.226074
0.750000,356.637604,5977.226074
0.760000,356.550323,5977.226074
0.770000,356.450562,5977.226074
0.780000,356.333252,5977.226074
0.790000,356.200226,5977.226074
