flashId,time,date,lciSerialNumber,lcpSerialNumber,lcfSerialNumber,Fm,Fo,Fv/Fm,Fm',Fs,PhiPS2,LightIntensity
,HHMMSS,YYYYMMDD,,,,,,,,,,umol+1m-2s-1
PSF-00342_20220406110413,11:04:13,2022-04-06,PFA-00370,PSA-00387,PSF-00342,0.000000,0.000000,0.000000,180.169708,144.930481,0.195589,0.448533

TIME,FLR,PAR,PHASE
s,,umol+1m-2s-1,
0.000000,165.499802,9962.056641,1
0.010000,176.033737,9962.056641,1
0.020000,178.591125,9962.056641,1
0.030000,179.455154,9962.056641,1
0.040000,179.793121,9962.056641,1
0.050000,179.979797,9962.056641,1
0.060000,180.047394,9962.056641,1
0.070000,180.099609,9962.056641,1
0.080000,180.126785,9962.056641,1
0.090000,180.123932,9962.056641,1
0.100000,180.134293,9962.056641,1
0.110000,180.169708,9962.056641,1
0.120000,180.150391,9962.056641,1
0.130000,180.133575,9962.056641,1
0.140000,180.089600,9962.056641,1
0.150000,180.047394,9962.056641,1
0.160000,179.980881,9962.056641,1
0.170000,179.926880,9962.056641,1
0.180000,179.872864,9962.056641,1
0.190000,179.859283,9962.056641,1
0.200000,179.832809,9962.056641,1
0.210000,179.827087,9962.056641,1
0.220000,179.806702,9962.056641,1
0.230000,179.820663,9962.056641,1
0.240000,179.821732,9962.056641,1
0.250000,179.804916,9962.056641,1
0.260000,179.775589,9962.056641,1
0.270000,179.711578,9962.056641,1
0.280000,179.682968,9962.056641,1
0.290000,179.630035,9962.056641,1
0.300000,179.612518,9879.045898,2
0.310000,179.593567,9796.036133,2
0.320000,179.672241,9713.025391,2
0.330000,179.656509,9630.014648,2
0.340000,179.654007,9547.004883,2
0.350000,179.734467,9463.994141,2
0.360000,179.719452,9380.984375,2
0.370000,179.811005,9297.973633,2
0.380000,179.793839,9214.962891,2
0.390000,179.789185,9131.953125,2
0.400000,179.896118,9048.942383,2
0.410000,179.892181,8965.932617,2
0.420000,179.968002,8882.921875,2
0.430000,179.961212,8799.911133,2
0.440000,179.970856,8716.901367,2
0.450000,179.930801,8633.890625,2
0.460000,179.929016,8550.880859,2
0.470000,179.885025,8467.870117,2
0.480000,179.885391,8384.859375,2
0.490000,179.847839,8301.849609,2
0.500000,179.843903,8218.838867,2
0.510000,179.830307,8135.828613,2
0.520000,179.836029,8052.818359,2
0.530000,179.805634,7969.808105,2
0.540000,179.802780,7886.797363,2
0.550000,179.731613,7803.787109,2
0.560000,179.749130,7720.776855,2
0.570000,179.685837,7637.766602,2
0.580000,179.673676,7554.755859,2
0.590000,179.601074,7471.745605,2
0.600000,179.592484,9962.056641,3
0.610000,179.754501,9962.056641,3
0.620000,179.762009,9962.056641,3
0.630000,179.748779,9962.056641,3
0.640000,179.759857,9962.056641,3
0.650000,179.764511,9962.056641,3
0.660000,179.757004,9962.056641,3
0.670000,179.764145,9962.056641,3
0.680000,179.772369,9962.056641,3
0.690000,179.776672,9962.056641,3
0.700000,179.810638,9962.056641,3
0.710000,179.812790,9962.056641,3
0.720000,179.831741,9962.056641,3
0.730000,179.842117,9962.056641,3
0.740000,179.858215,9962.056641,3
0.750000,179.882172,9962.056641,3
0.760000,179.900055,9962.056641,3
0.770000,179.916504,9962.056641,3
0.780000,179.940109,9962.056641,3
0.790000,179.955475,9962.056641,3
0.800000,179.980515,9962.056641,3
0.810000,179.999466,9962.056641,3
0.820000,180.001968,9962.056641,3
0.830000,180.047394,9962.056641,3
0.839999,180.065628,9962.056641,3
0.849999,180.078156,9962.056641,3
0.859999,180.104248,9962.056641,3
0.869999,180.138229,9962.056641,3
0.879999,180.169708,9962.056641,3
0.889999,180.175430,9962.056641,3
