flashId,time,date,lciSerialNumber,lcpSerialNumber,lcfSerialNumber,Fm,Fo,Fv/Fm,Fm',Fs,PhiPS2,LightIntensity
,HHMMSS,YYYYMMDD,,,,,,,,,,umol+1m-2s-1
PSF-00338_20230222142938,14:29:38,2023-02-22,PFA-00366,PSA-00383,PSF-00338,0.000000,0.000000,0.000000,262.473999,111.615662,0.574755,476.833588

TIME,FLR,PAR,PHASE
s,,umol+1m-2s-1,
0.000000,185.792679,9987.059570,1
0.010000,221.285461,9987.059570,1
0.020000,235.575195,9987.059570,1
0.030000,242.406967,9987.059570,1
0.040000,245.441086,9987.059570,1
0.050000,246.930603,9987.059570,1
0.060000,247.758514,9987.059570,1
0.070000,248.267776,9987.059570,1
0.080000,248.621109,9987.059570,1
0.090000,248.874664,9987.059570,1
0.100000,249.068146,9987.059570,1
0.110000,249.216919,9987.059570,1
0.120000,249.323135,9987.059570,1
0.130000,249.370331,9987.059570,1
0.140000,249.376770,9987.059570,1
0.150000,249.391434,9987.059570,1
0.160000,249.414688,9987.059570,1
0.170000,249.416473,9987.059570,1
0.180000,249.373550,9987.059570,1
0.190000,249.333496,9987.059570,1
0.200000,249.294525,9987.059570,1
0.210000,249.248749,9987.059570,1
0.220000,249.184372,9987.059570,1
0.230000,249.126434,9987.059570,1
0.240000,249.062424,9987.059570,1
0.250000,248.969437,9987.059570,1
0.260000,248.863220,9987.059570,1
0.270000,248.759506,9987.059570,1
0.280000,248.671890,9987.059570,1
0.290000,248.540283,9987.059570,1
0.300000,248.465897,9903.843750,2
0.310000,248.338577,9820.626953,2
0.320000,248.403305,9737.410156,2
0.330000,248.288864,9654.193359,2
0.340000,248.144394,9570.977539,2
0.350000,248.174423,9487.760742,2
0.360000,248.008133,9404.543945,2
0.370000,248.032806,9321.327148,2
0.380000,247.881180,9238.110352,2
0.390000,247.737045,9154.894531,2
0.400000,247.758148,9071.677734,2
0.410000,247.583267,8988.460938,2
0.420000,247.604370,8905.244141,2
0.430000,247.427338,8822.028320,2
0.440000,247.236725,8738.811523,2
0.450000,247.064713,8655.594727,2
0.460000,246.883392,8572.377930,2
0.470000,246.699936,8489.161133,2
0.480000,246.513611,8405.945312,2
0.490000,246.328354,8322.728516,2
0.500000,246.154541,8239.511719,2
0.510000,245.934967,8156.294922,2
0.520000,245.728607,8073.078613,2
0.530000,245.524414,7989.861816,2
0.540000,245.318054,7906.645508,2
0.550000,245.065216,7823.428711,2
0.560000,244.857071,7740.212402,2
0.570000,244.615311,7656.995605,2
0.580000,244.391449,7573.778809,2
0.590000,244.141098,7490.562500,2
0.600000,243.515610,9987.059570,3
0.610000,243.492722,9987.059570,3
0.620000,243.249176,9987.059570,3
0.630000,242.994186,9987.059570,3
0.640000,242.766739,9987.059570,3
0.650000,242.541428,9987.059570,3
0.660000,242.337936,9987.059570,3
0.670000,242.125870,9987.059570,3
0.680000,241.913437,9987.059570,3
0.690000,241.701370,9987.059570,3
0.700000,241.460678,9987.059570,3
0.710000,241.224640,9987.059570,3
0.720000,240.991470,9987.059570,3
0.730000,240.707520,9987.059570,3
0.740000,240.443588,9987.059570,3
0.750000,240.160339,9987.059570,3
0.760000,239.921448,9987.059570,3
0.770000,239.653595,9987.059570,3
0.780000,239.417557,9987.059570,3
0.790000,239.162918,9987.059570,3
0.800000,238.917953,9987.059570,3
0.810000,238.634354,9987.059570,3
0.820000,238.368637,9987.059570,3
0.830000,238.094330,9987.059570,3
0.839999,237.821106,9987.059570,3
0.849999,237.546799,9987.059570,3
0.859999,237.238525,9987.059570,3
0.869999,236.878036,9987.059570,3
0.879999,236.535065,9987.059570,3
0.889999,236.156708,9987.059570,3
