flashId,time,date,lciSerialNumber,lcpSerialNumber,lcfSerialNumber,Fm,Fo,Fv/Fm,Fm',Fs,PhiPS2,LightIntensity
,HHMMSS,YYYYMMDD,,,,,,,,,,umol+1m-2s-1
PSF-00342_20220510123910,12:39:10,2022-05-10,PFA-00370,PSA-00387,PSF-00342,78.097702,44.945599,0.424495,0.000000,0.000000,0.000000,0.239217

TIME,FLR,PAR
s,,umol+1m-2s-1
0.000000,64.904808,5977.226074
0.010000,73.248268,5977.226074
0.020000,74.624062,5977.226074
0.030000,75.296761,5977.226074
0.040000,75.687645,5977.226074
0.050000,75.915817,5977.226074
0.060000,76.014519,5977.226074
0.070000,76.056000,5977.226074
0.080000,76.068878,5977.226074
0.090000,76.075317,5977.226074
0.100000,76.069237,5977.226074
0.110000,76.091049,5977.226074
0.120000,76.083542,5977.226074
0.130000,76.081039,5977.226074
0.140000,76.058868,5977.226074
0.150000,76.059219,5977.226074
0.160000,76.047424,5977.226074
0.170000,76.045631,5977.226074
0.180000,76.041344,5977.226074
0.190000,76.037407,5977.226074
0.200000,76.045273,5977.226074
0.210000,76.068520,5977.226074
0.220000,76.101776,5977.226074
0.230000,76.134323,5977.226074
0.240000,76.185463,5977.226074
0.250000,76.249840,5977.226074
0.260000,76.308128,5977.226074
0.270000,76.370361,5977.226074
0.280000,76.447609,5977.226074
0.290000,76.527359,5977.226074
0.300000,76.595306,5977.226074
0.310000,76.678276,5977.226074
0.320000,76.749802,5977.226074
0.330000,76.824547,5977.226074
0.340000,76.881767,5977.226074
0.350000,76.956154,5977.226074
0.360000,77.023743,5977.226074
0.370000,77.078102,5977.226074
0.380000,77.128532,5977.226074
0.390000,77.177521,5977.226074
0.400000,77.234741,5977.226074
0.410000,77.276230,5977.226074
0.420000,77.321289,5977.226074
0.430000,77.345612,5977.226074
0.440000,77.393532,5977.226074
0.450000,77.423218,5977.226074
0.460000,77.463623,5977.226074
0.470000,77.488304,5977.226074
0.480000,77.518341,5977.226074
0.490000,77.540520,5977.226074
0.500000,77.571991,5977.226074
0.510000,77.587364,5977.226074
0.520000,77.634216,5977.226074
0.530000,77.651024,5977.226074
0.540000,77.675697,5977.226074
0.550000,77.685715,5977.226074
0.560000,77.720764,5977.226074
0.570000,77.744720,5977.226074
0.580000,77.763321,5977.226074
0.590000,77.787277,5977.226074
0.600000,77.804443,5977.226074
0.610000,77.838425,5977.226074
0.620000,77.847717,5977.226074
0.630000,77.865242,5977.226074
0.640000,77.883484,5977.226074
0.650000,77.907440,5977.226074
0.660000,77.920677,5977.226074
0.670000,77.944275,5977.226074
0.680000,77.956436,5977.226074
0.690000,77.973602,5977.226074
0.700000,77.980400,5977.226074
0.710000,78.005432,5977.226074
0.720000,78.014015,5977.226074
0.730000,78.019379,5977.226074
0.740000,78.043701,5977.226074
0.750000,78.061226,5977.226074
0.760000,78.077316,5977.226074
0.770000,78.077675,5977.226074
0.780000,78.089119,5977.226074
0.790000,78.097702,5977.226074
