flashId,time,date,lciSerialNumber,lcpSerialNumber,lcfSerialNumber,Fm,Fo,Fv/Fm,Fm',Fs,PhiPS2,LightIntensity
,HHMMSS,YYYYMMDD,,,,,,,,,,umol+1m-2s-1
PSF-00342_20220404082207,08:22:07,2022-04-04,PFA-00370,PSA-00387,PSF-00342,461.302032,90.517044,0.803779,0.000000,0.000000,0.000000,0.239217

TIME,FLR,PAR
s,,umol+1m-2s-1
0.000000,265.155670,5977.226074
0.010000,347.710480,5977.226074
0.020000,381.486298,5977.226074
0.030000,401.437988,5977.226074
0.040000,408.416748,5977.226074
0.050000,410.935150,5977.226074
0.060000,412.371399,5977.226074
0.070000,413.633820,5977.226074
0.080000,415.323242,5977.226074
0.090000,417.200439,5977.226074
0.100000,419.119110,5977.226074
0.110000,421.054596,5977.226074
0.120000,423.079834,5977.226074
0.130000,425.041443,5977.226074
0.140000,427.025208,5977.226074
0.150000,429.078339,5977.226074
0.160000,431.267395,5977.226074
0.170000,433.643463,5977.226074
0.180000,436.174744,5977.226074
0.190000,438.815460,5977.226074
0.200000,441.507324,5977.226074
0.210000,444.167023,5977.226074
0.220000,446.694733,5977.226074
0.230000,449.047913,5977.226074
0.240000,451.111786,5977.226074
0.250000,452.927124,5977.226074
0.260000,454.555756,5977.226074
0.270000,455.887207,5977.226074
0.280000,457.009430,5977.226074
0.290000,457.938538,5977.226074
0.300000,458.669556,5977.226074
0.310000,459.199188,5977.226074
0.320000,459.612244,5977.226074
0.330000,460.002777,5977.226074
0.340000,460.331451,5977.226074
0.350000,460.544586,5977.226074
0.360000,460.758453,5977.226074
0.370000,460.879669,5977.226074
0.380000,460.915436,5977.226074
0.390000,460.822815,5977.226074
0.400000,460.716949,5977.226074
0.410000,460.626495,5977.226074
0.420000,460.579620,5977.226074
0.430000,460.584290,5977.226074
0.440000,460.593933,5977.226074
0.450000,460.591064,5977.226074
0.460000,460.617554,5977.226074
0.470000,460.605011,5977.226074
0.480000,460.575348,5977.226074
0.490000,460.554230,5977.226074
0.500000,460.579620,5977.226074
0.510000,460.557831,5977.226074
0.520000,460.547455,5977.226074
0.530000,460.542786,5977.226074
0.540000,460.509186,5977.226074
0.550000,460.543152,5977.226074
0.560000,460.617889,5977.226074
0.570000,460.679779,5977.226074
0.580000,460.758453,5977.226074
0.590000,460.803497,5977.226074
0.600000,460.792053,5977.226074
0.610000,460.821747,5977.226074
0.620000,460.912231,5977.226074
0.630000,460.995911,5977.226074
0.640000,461.074585,5977.226074
0.650000,461.140747,5977.226074
0.660000,461.231934,5977.226074
0.670000,461.283447,5977.226074
0.680000,461.302032,5977.226074
0.690000,461.286316,5977.226074
0.700000,461.213348,5977.226074
0.710000,461.106781,5977.226074
0.720000,461.053497,5977.226074
0.730000,460.998779,5977.226074
0.740000,460.927612,5977.226074
0.750000,460.843201,5977.226074
0.760000,460.797424,5977.226074
0.770000,460.783112,5977.226074
0.780000,460.784210,5977.226074
0.790000,460.809601,5977.226074
