flashId,time,date,lciSerialNumber,lcpSerialNumber,lcfSerialNumber,Fm,Fo,Fv/Fm,Fm',Fs,PhiPS2,LightIntensity
,HHMMSS,YYYYMMDD,,,,,,,,,,umol+1m-2s-1
PSF-00338_20230320131615,13:16:15,2023-03-20,PFA-00366,PSA-00383,PSF-00338,0.000000,0.000000,0.000000,193.308228,89.953781,0.534661,990.000671

TIME,FLR,PAR,PHASE
s,,umol+1m-2s-1,
0.000000,140.237335,9987.059570,1
0.010000,168.972733,9987.059570,1
0.020000,180.979736,9987.059570,1
0.030000,186.349869,9987.059570,1
0.040000,188.685898,9987.059570,1
0.050000,189.838531,9987.059570,1
0.060000,190.465454,9987.059570,1
0.070000,190.863846,9987.059570,1
0.080000,191.183212,9987.059570,1
0.090000,191.398499,9987.059570,1
0.100000,191.606277,9987.059570,1
0.110000,191.755417,9987.059570,1
0.120000,191.890961,9987.059570,1
0.130000,192.021851,9987.059570,1
0.140000,192.128784,9987.059570,1
0.150000,192.233566,9987.059570,1
0.160000,192.336197,9987.059570,1
0.170000,192.428467,9987.059570,1
0.180000,192.515381,9987.059570,1
0.190000,192.606934,9987.059570,1
0.200000,192.677734,9987.059570,1
0.210000,192.744263,9987.059570,1
0.220000,192.840103,9987.059570,1
0.230000,192.901962,9987.059570,1
0.240000,192.967773,9987.059570,1
0.250000,193.045731,9987.059570,1
0.260000,193.107956,9987.059570,1
0.270000,193.169479,9987.059570,1
0.280000,193.235275,9987.059570,1
0.290000,193.308228,9987.059570,1
0.300000,193.375107,9903.843750,2
0.310000,193.432327,9820.626953,2
0.320000,193.531387,9737.410156,2
0.330000,193.567871,9654.193359,2
0.340000,193.607925,9570.977539,2
0.350000,193.674088,9487.760742,2
0.360000,193.709488,9404.543945,2
0.370000,193.797470,9321.327148,2
0.380000,193.838242,9238.110352,2
0.390000,193.895096,9154.894531,2
0.400000,194.005615,9071.677734,2
0.410000,194.028137,8988.460938,2
0.420000,194.108612,8905.244141,2
0.430000,194.152954,8822.028320,2
0.440000,194.201950,8738.811523,2
0.450000,194.161896,8655.594727,2
0.460000,194.181198,8572.377930,2
0.470000,194.142944,8489.161133,2
0.480000,194.168335,8405.945312,2
0.490000,194.130417,8322.728516,2
0.500000,194.185135,8239.511719,2
0.510000,194.135788,8156.294922,2
0.520000,194.152237,8073.078613,2
0.530000,194.090729,7989.861816,2
0.540000,194.116119,7906.645508,2
0.550000,194.024567,7823.428711,2
0.560000,194.032425,7740.212402,2
0.570000,193.932648,7656.995605,2
0.580000,193.949463,7573.778809,2
0.590000,193.857910,7490.562500,2
0.600000,194.493408,9987.059570,3
0.610000,194.694046,9987.059570,3
0.620000,194.746262,9987.059570,3
0.630000,194.753052,9987.059570,3
0.640000,194.768066,9987.059570,3
0.650000,194.748047,9987.059570,3
0.660000,194.741241,9987.059570,3
0.670000,194.732666,9987.059570,3
0.680000,194.725159,9987.059570,3
0.690000,194.718719,9987.059570,3
0.700000,194.715500,9987.059570,3
0.710000,194.702621,9987.059570,3
0.720000,194.710129,9987.059570,3
0.730000,194.700836,9987.059570,3
0.740000,194.702271,9987.059570,3
0.750000,194.694397,9987.059570,3
0.760000,194.699402,9987.059570,3
0.770000,194.679016,9987.059570,3
0.780000,194.679382,9987.059570,3
0.790000,194.664001,9987.059570,3
0.800000,194.649338,9987.059570,3
0.810000,194.635040,9987.059570,3
0.820000,194.622513,9987.059570,3
0.830000,194.604630,9987.059570,3
0.839999,194.580322,9987.059570,3
0.849999,194.549210,9987.059570,3
0.859999,194.526321,9987.059570,3
0.869999,194.508072,9987.059570,3
0.879999,194.505219,9987.059570,3
0.889999,194.473022,9987.059570,3
