flashId,time,date,lciSerialNumber,lcpSerialNumber,lcfSerialNumber,Fm,Fo,Fv/Fm,Fm',Fs,PhiPS2,LightIntensity
,HHMMSS,YYYYMMDD,,,,,,,,,,umol+1m-2s-1
PSF-00342_20220411082019,08:20:19,2022-04-11,PFA-00370,PSA-00387,PSF-00342,0.000000,0.000000,0.000000,268.689026,154.217712,0.426036,0.448533

TIME,FLR,PAR,PHASE
s,,umol+1m-2s-1,
0.000000,214.113586,9962.056641,1
0.010000,246.083740,9962.056641,1
0.020000,258.347870,9962.056641,1
0.030000,264.431824,9962.056641,1
0.040000,266.973846,9962.056641,1
0.050000,267.951263,9962.056641,1
0.060000,268.297424,9962.056641,1
0.070000,268.449066,9962.056641,1
0.080000,268.543488,9962.056641,1
0.090000,268.579590,9962.056641,1
0.100000,268.658295,9962.056641,1
0.110000,268.676147,9962.056641,1
0.120000,268.689026,9962.056641,1
0.130000,268.680817,9962.056641,1
0.140000,268.682953,9962.056641,1
0.150000,268.672943,9962.056641,1
0.160000,268.652557,9962.056641,1
0.170000,268.640045,9962.056641,1
0.180000,268.623230,9962.056641,1
0.190000,268.592133,9962.056641,1
0.200000,268.566376,9962.056641,1
0.210000,268.546692,9962.056641,1
0.220000,268.513794,9962.056641,1
0.230000,268.484467,9962.056641,1
0.240000,268.470520,9962.056641,1
0.250000,268.427612,9962.056641,1
0.260000,268.396851,9962.056641,1
0.270000,268.361816,9962.056641,1
0.280000,268.335693,9962.056641,1
0.290000,268.313873,9962.056641,1
0.300000,268.283142,9879.045898,2
0.310000,268.289215,9796.036133,2
0.320000,268.435822,9713.025391,2
0.330000,268.406860,9630.014648,2
0.340000,268.394348,9547.004883,2
0.350000,268.572815,9463.994141,2
0.360000,268.511658,9380.984375,2
0.370000,268.690460,9297.973633,2
0.380000,268.637909,9214.962891,2
0.390000,268.601410,9131.953125,2
0.400000,268.772369,9048.942383,2
0.410000,268.729797,8965.932617,2
0.420000,268.911469,8882.921875,2
0.430000,268.855347,8799.911133,2
0.440000,268.842804,8716.901367,2
0.450000,268.827789,8633.890625,2
0.460000,268.799194,8550.880859,2
0.470000,268.776306,8467.870117,2
0.480000,268.744110,8384.859375,2
0.490000,268.746979,8301.849609,2
0.500000,268.715149,8218.838867,2
0.510000,268.725525,8135.828613,2
0.520000,268.667572,8052.818359,2
0.530000,268.680450,7969.808105,2
0.540000,268.634674,7886.797363,2
0.550000,268.590332,7803.787109,2
0.560000,268.545258,7720.776855,2
0.570000,268.482697,7637.766602,2
0.580000,268.446198,7554.755859,2
0.590000,268.395416,7471.745605,2
0.600000,267.339355,9962.056641,3
0.610000,267.461304,9962.056641,3
0.620000,267.430542,9962.056641,3
0.630000,267.393341,9962.056641,3
0.640000,267.321472,9962.056641,3
0.650000,267.260681,9962.056641,3
0.660000,267.217041,9962.056641,3
0.670000,267.155182,9962.056641,3
0.680000,267.097961,9962.056641,3
0.690000,267.035004,9962.056641,3
0.700000,266.962036,9962.056641,3
0.710000,266.889099,9962.056641,3
0.720000,266.805420,9962.056641,3
0.730000,266.714569,9962.056641,3
0.740000,266.609436,9962.056641,3
0.750000,266.516815,9962.056641,3
0.760000,266.362671,9962.056641,3
0.770000,266.228210,9962.056641,3
0.780000,266.057251,9962.056641,3
0.790000,265.553345,9962.056641,3
0.800000,263.403290,9962.056641,3
0.810000,262.913361,9962.056641,3
0.820000,262.586487,9962.056641,3
0.830000,262.403717,9962.056641,3
0.839999,262.332214,9962.056641,3
0.849999,262.273895,9962.056641,3
0.859999,262.213104,9962.056641,3
0.869999,262.170563,9962.056641,3
0.879999,262.109741,9962.056641,3
0.889999,262.049316,9962.056641,3
