flashId,time,date,lciSerialNumber,lcpSerialNumber,lcfSerialNumber,Fm,Fo,Fv/Fm,Fm',Fs,PhiPS2,LightIntensity
,HHMMSS,YYYYMMDD,,,,,,,,,,umol+1m-2s-1
PSF-00342_20220411065014,06:50:14,2022-04-11,PFA-00370,PSA-00387,PSF-00342,0.000000,0.000000,0.000000,303.719299,93.938469,0.690706,0.448533

TIME,FLR,PAR,PHASE
s,,umol+1m-2s-1,
0.000000,206.429962,9962.056641,1
0.010000,270.242920,9962.056641,1
0.020000,280.283691,9962.056641,1
0.030000,283.606415,9962.056641,1
0.040000,285.378113,9962.056641,1
0.050000,286.818970,9962.056641,1
0.060000,288.264160,9962.056641,1
0.070000,289.785156,9962.056641,1
0.080000,291.337616,9962.056641,1
0.090000,292.832855,9962.056641,1
0.100000,294.166809,9962.056641,1
0.110000,295.419922,9962.056641,1
0.120000,296.375519,9962.056641,1
0.130000,297.161926,9962.056641,1
0.140000,297.783844,9962.056641,1
0.150000,298.259857,9962.056641,1
0.160000,298.632507,9962.056641,1
0.170000,298.912170,9962.056641,1
0.180000,299.126038,9962.056641,1
0.190000,299.279083,9962.056641,1
0.200000,299.396027,9962.056641,1
0.210000,299.480804,9962.056641,1
0.220000,299.508698,9962.056641,1
0.230000,299.536957,9962.056641,1
0.240000,299.522644,9962.056641,1
0.250000,299.498688,9962.056641,1
0.260000,299.454681,9962.056641,1
0.270000,299.399963,9962.056641,1
0.280000,299.346680,9962.056641,1
0.290000,299.288757,9962.056641,1
0.300000,299.173950,9879.045898,2
0.310000,299.077759,9796.036133,2
0.320000,299.268738,9713.025391,2
0.330000,299.205780,9630.014648,2
0.340000,299.167145,9547.004883,2
0.350000,299.274445,9463.994141,2
0.360000,299.203979,9380.984375,2
0.370000,299.325592,9297.973633,2
0.380000,299.251556,9214.962891,2
0.390000,299.188599,9131.953125,2
0.400000,299.345612,9048.942383,2
0.410000,299.231873,8965.932617,2
0.420000,299.342743,8882.921875,2
0.430000,299.274445,8799.911133,2
0.440000,299.154999,8716.901367,2
0.450000,299.079193,8633.890625,2
0.460000,298.982269,8550.880859,2
0.470000,298.863525,8467.870117,2
0.480000,298.803436,8384.859375,2
0.490000,298.716187,8301.849609,2
0.500000,298.635712,8218.838867,2
0.510000,298.579559,8135.828613,2
0.520000,298.499451,8052.818359,2
0.530000,298.451172,7969.808105,2
0.540000,298.378601,7886.797363,2
0.550000,298.261993,7803.787109,2
0.560000,298.215881,7720.776855,2
0.570000,298.103577,7637.766602,2
0.580000,298.037781,7554.755859,2
0.590000,297.932983,7471.745605,2
0.600000,297.077881,9962.056641,3
0.610000,297.169098,9962.056641,3
0.620000,297.122955,9962.056641,3
0.630000,297.042145,9962.056641,3
0.640000,296.931274,9962.056641,3
0.650000,296.845093,9962.056641,3
0.660000,296.775696,9962.056641,3
0.670000,296.705597,9962.056641,3
0.680000,296.628357,9962.056641,3
0.690000,296.584381,9962.056641,3
0.700000,296.525726,9962.056641,3
0.710000,296.462402,9962.056641,3
0.720000,296.417725,9962.056641,3
0.730000,296.364441,9962.056641,3
0.740000,296.296844,9962.056641,3
0.750000,296.255341,9962.056641,3
0.760000,296.213867,9962.056641,3
0.770000,296.156647,9962.056641,3
0.780000,296.126953,9962.056641,3
0.790000,296.091919,9962.056641,3
0.800000,296.049011,9962.056641,3
0.810000,296.019684,9962.056641,3
0.820000,295.973907,9962.056641,3
0.830000,295.932404,9962.056641,3
0.839999,295.886993,9962.056641,3
0.849999,295.845154,9962.056641,3
0.859999,295.799744,9962.056641,3
0.869999,295.764679,9962.056641,3
0.879999,295.732849,9962.056641,3
0.889999,295.682068,9962.056641,3
