"","plot_number","location","species","jan_stem_height_cm","jan_volume_cm3","may2019_alive","site","treatment","normalized_par","soil_moisture","exotic_percentcover","year","mafacover"
"27","3","middle","HEAR",5.07,52.7743583505935,1,"1","full",0.858486867894943,22.5666666666667,27,2019,23
"28","3","middle","RHOV",1.19,4.98540804274736,1,"1","full",0.858486867894943,22.5666666666667,27,2019,23
"29","3","middle","SAAP",6.95,88.6190273201651,1,"1","full",0.858486867894943,22.5666666666667,27,2019,23
"30","3","bottom","CEOL",0.65,0.598860863602798,1,"1","full",0.858486867894943,22.5666666666667,27,2019,23
"31","3","bottom","HEAR",7.04,228.505375287033,1,"1","full",0.858486867894943,22.5666666666667,27,2019,23
"32","3","bottom","RHOV",1.32,8.36837973188797,1,"1","full",0.858486867894943,22.5666666666667,27,2019,23
"33","3","bottom","SAAP",3.59,64.9046502482944,1,"1","full",0.858486867894943,22.5666666666667,27,2019,23
"34","4","top","CEOL",3.59,33.579311012964,0,"1","half",0.308650519031142,18.8666666666667,30,2019,43
"35","4","top","HEAR",6.57,134.5538792825,1,"1","half",0.308650519031142,18.8666666666667,30,2019,43
"36","4","top","RHOV",3.77,21.4708432358288,1,"1","half",0.308650519031142,18.8666666666667,30,2019,43
"37","4","top","SAAP",4.14,38.8169847570044,0,"1","half",0.308650519031142,18.8666666666667,30,2019,43
"38","4","middle","HEAR",6.66,112.885900060461,1,"1","half",0.308650519031142,18.8666666666667,30,2019,43
"39","4","middle","RHOV",2.73,5.48127179120222,0,"1","half",0.308650519031142,18.8666666666667,30,2019,43
"40","4","middle","SAAP",3.37,46.7074057241678,1,"1","half",0.308650519031142,18.8666666666667,30,2019,43
"41","4","bottom","CEOL",1.64,3.59109173046542,0,"1","half",0.308650519031142,18.8666666666667,30,2019,43
"42","4","bottom","HEAR",9,327.426211135089,0,"1","half",0.308650519031142,18.8666666666667,30,2019,43
"43","4","bottom","RHOV",3.51,14.2281254732535,0,"1","half",0.308650519031142,18.8666666666667,30,2019,43
"44","4","bottom","SAAP",2.6,31.4269221101855,1,"1","half",0.308650519031142,18.8666666666667,30,2019,43
"45","5","top","CEOL",0.56,0.196336974478748,1,"1","half",0.266559485530547,23.7,57,2019,35
"46","5","top","HEAR",6.75,232.224172758867,1,"1","half",0.266559485530547,23.7,57,2019,35
"47","5","top","RHOV",2.17,17.7575885806334,1,"1","half",0.266559485530547,23.7,57,2019,35
"48","5","top","SAAP",3.66,146.428414645871,1,"1","half",0.266559485530547,23.7,57,2019,35
"49","5","middle","HEAR",6.12,323.488576602191,1,"1","half",0.266559485530547,23.7,57,2019,35
"50","5","middle","RHOV",3.13,11.512529118299,1,"1","half",0.266559485530547,23.7,57,2019,35
"51","5","middle","SAAP",3.42,73.595225963148,1,"1","half",0.266559485530547,23.7,57,2019,35
"52","5","bottom","CEOL",4.11,32.1507450575726,1,"1","half",0.266559485530547,23.7,57,2019,35
"53","5","bottom","HEAR",8.21,352.239242951427,1,"1","half",0.266559485530547,23.7,57,2019,35
"54","5","bottom","RHOV",1.21,6.69692468207695,1,"1","half",0.266559485530547,23.7,57,2019,35
"55","5","bottom","SAAP",1.95,15.7579774229941,1,"1","half",0.266559485530547,23.7,57,2019,35
"56","6","top","CEOL",2.09,19.9210275119721,1,"1","none",0.149702823179792,18.6333333333333,40,2019,73
"57","6","top","HEAR",5.86,111.041372576968,1,"1","none",0.149702823179792,18.6333333333333,40,2019,73
"58","6","top","RHOV",1.59,2.8032682575394,0,"1","none",0.149702823179792,18.6333333333333,40,2019,73
"59","6","top","SAAP",3.73,78.6175911782734,1,"1","none",0.149702823179792,18.6333333333333,40,2019,73
"60","6","middle","HEAR",5.47,103.388896884585,1,"1","none",0.149702823179792,18.6333333333333,40,2019,73
"61","6","middle","RHOV",2.7,8.2429579283787,0,"1","none",0.149702823179792,18.6333333333333,40,2019,73
"62","6","middle","SAAP",1.49,31.4715861329416,1,"1","none",0.149702823179792,18.6333333333333,40,2019,73
"63","6","bottom","CEOL",0.88,1.05746008719832,1,"1","none",0.149702823179792,18.6333333333333,40,2019,73
"64","6","bottom","HEAR",5.51,76.8000557352619,1,"1","none",0.149702823179792,18.6333333333333,40,2019,73
"65","6","bottom","RHOV",0.92,3.29143405679541,1,"1","none",0.149702823179792,18.6333333333333,40,2019,73
"66","6","bottom","SAAP",2.19,38.2386112662932,1,"1","none",0.149702823179792,18.6333333333333,40,2019,73
"67","7","middle","HEAR",5.82,124.117137779341,1,"1","none",0.279425837320574,15.1333333333333,35,2019,60
"68","7","bottom","CEOL",5.08,49.2354757012405,0,"1","none",0.279425837320574,15.1333333333333,35,2019,60
"69","7","bottom","HEAR",5.53,168.30795814198,1,"1","none",0.279425837320574,15.1333333333333,35,2019,60
"70","7","bottom","RHOV",2.96,29.7664647290571,1,"1","none",0.279425837320574,15.1333333333333,35,2019,60
"71","7","bottom","SAAP",7.99,104.00901481128,1,"1","none",0.279425837320574,15.1333333333333,35,2019,60
"72","7","top","CEOL",1.89,3.68131827147652,0,"1","none",0.279425837320574,15.1333333333333,35,2019,60
"73","7","top","HEAR",7.06,163.203736112272,1,"1","none",0.279425837320574,15.1333333333333,35,2019,60
"74","7","top","RHOV",1.37,2.35183919557692,0,"1","none",0.279425837320574,15.1333333333333,35,2019,60
"75","7","top","SAAP",2.81,121.504228045461,1,"1","none",0.279425837320574,15.1333333333333,35,2019,60
"76","7","middle","RHOV",1.21,6.01515666474714,1,"1","none",0.279425837320574,15.1333333333333,35,2019,60
"77","7","middle","SAAP",6.11,86.3512168268926,1,"1","none",0.279425837320574,15.1333333333333,35,2019,60
"78","8","top","CEOL",2.64,14.2587088777361,1,"1","half",0.164304864036768,21.3,40,2019,25
"79","8","top","HEAR",9.09,540.572145159977,1,"1","half",0.164304864036768,21.3,40,2019,25
"80","8","top","RHOV",1.83,2.18389698269887,0,"1","half",0.164304864036768,21.3,40,2019,25
"81","8","top","SAAP",8.13,76.7554074204691,1,"1","half",0.164304864036768,21.3,40,2019,25
"82","8","middle","HEAR",5.7,78.7457791541142,1,"1","half",0.164304864036768,21.3,40,2019,25
"83","8","middle","RHOV",2.16,10.3631088545436,0,"1","half",0.164304864036768,21.3,40,2019,25
"84","8","middle","SAAP",4.68,93.4706501161606,1,"1","half",0.164304864036768,21.3,40,2019,25
"85","8","bottom","CEOL",1.55,2.18509288230233,1,"1","half",0.164304864036768,21.3,40,2019,25
"86","8","bottom","HEAR",4.67,90.9851476723465,1,"1","half",0.164304864036768,21.3,40,2019,25
"87","8","bottom","RHOV",2.14,5.08080145647606,1,"1","half",0.164304864036768,21.3,40,2019,25
"88","8","bottom","SAAP",7.59,234.784735705157,1,"1","half",0.164304864036768,21.3,40,2019,25
"89","9","top","CEOL",1.34,1.81860515531006,1,"1","full",0.458100558659218,20.0666666666667,44,2019,38
"90","9","top","HEAR",4.94,92.2337485397745,1,"1","full",0.458100558659218,20.0666666666667,44,2019,38
"91","9","top","RHOV",2.83,15.6440884061162,0,"1","full",0.458100558659218,20.0666666666667,44,2019,38
"92","9","top","SAAP",7.2,218.98396193624,0,"1","full",0.458100558659218,20.0666666666667,44,2019,38
"93","9","middle","HEAR",5.63,92.4030646758397,1,"1","full",0.458100558659218,20.0666666666667,44,2019,38
"94","9","middle","RHOV",2.53,1.63044679370616,0,"1","full",0.458100558659218,20.0666666666667,44,2019,38
"95","9","middle","SAAP",4.03,27.2941831543269,1,"1","full",0.458100558659218,20.0666666666667,44,2019,38
"96","9","bottom","CEOL",5.07,34.8047955180481,1,"1","full",0.458100558659218,20.0666666666667,44,2019,38
"97","9","bottom","HEAR",5.49,144.491346314779,1,"1","full",0.458100558659218,20.0666666666667,44,2019,38
"98","9","bottom","RHOV",0.85,3.28920823840034,1,"1","full",0.458100558659218,20.0666666666667,44,2019,38
"99","9","bottom","SAAP",6.3,97.4038550034166,1,"1","full",0.458100558659218,20.0666666666667,44,2019,38
"100","10","top","CEOL",1.93,0.446256953257123,1,"1","half",0.337418889689978,24.6666666666667,32,2019,40
"101","10","top","HEAR",6.1,97.556086111434,1,"1","half",0.337418889689978,24.6666666666667,32,2019,40
"102","10","top","RHOV",2.69,7.18860382911723,1,"1","half",0.337418889689978,24.6666666666667,32,2019,40
"103","10","top","SAAP",2.41,16.7078301078254,1,"1","half",0.337418889689978,24.6666666666667,32,2019,40
"104","10","middle","HEAR",5.11,61.4079953165947,1,"1","half",0.337418889689978,24.6666666666667,32,2019,40
"105","10","middle","RHOV",1.73,2.43875502152991,1,"1","half",0.337418889689978,24.6666666666667,32,2019,40
"106","10","middle","SAAP",3.71,83.585463898026,1,"1","half",0.337418889689978,24.6666666666667,32,2019,40
"107","10","bottom","CEOL",1.75,5.14345476236538,1,"1","half",0.337418889689978,24.6666666666667,32,2019,40
"108","10","bottom","HEAR",5.37,153.526112826365,1,"1","half",0.337418889689978,24.6666666666667,32,2019,40
"109","10","bottom","RHOV",1.73,2.45768678245922,0,"1","half",0.337418889689978,24.6666666666667,32,2019,40
"110","10","bottom","SAAP",3.89,8.67595003025482,0,"1","half",0.337418889689978,24.6666666666667,32,2019,40
"111","11","top","CEOL",2.65,7.5189229234875,1,"1","none",0.588360539389638,17,8,2019,40
"112","11","top","HEAR",9.23,169.066426573151,1,"1","none",0.588360539389638,17,8,2019,40
"113","11","top","RHOV",1.7,4.53621893634689,1,"1","none",0.588360539389638,17,8,2019,40
"114","11","top","SAAP",9.44,33.9469611292381,0,"1","none",0.588360539389638,17,8,2019,40
"115","11","middle","HEAR",6.14,146.695083502283,1,"1","none",0.588360539389638,17,8,2019,40
"116","11","middle","RHOV",3.17,18.0188769360276,1,"1","none",0.588360539389638,17,8,2019,40
"117","11","middle","SAAP",10.67,43.6641857613399,1,"1","none",0.588360539389638,17,8,2019,40
"118","11","bottom","CEOL",1.72,0.362577491336105,1,"1","none",0.588360539389638,17,8,2019,40
"119","11","bottom","HEAR",4.77,59.6413803781089,1,"1","none",0.588360539389638,17,8,2019,40
"120","11","bottom","RHOV",2.33,10.391345489314,0,"1","none",0.588360539389638,17,8,2019,40
"121","11","bottom","SAAP",11.67,79.3007414963708,1,"1","none",0.588360539389638,17,8,2019,40
"122","12","top","CEOL",4.64,47.887598411564,1,"1","full",0.568015925680159,26.6666666666667,21,2019,40
"123","12","top","HEAR",5.66,92.9730888604752,1,"1","full",0.568015925680159,26.6666666666667,21,2019,40
"124","12","top","RHOV",3.72,26.9437437298067,0,"1","full",0.568015925680159,26.6666666666667,21,2019,40
"125","12","top","SAAP",0.94,10.8236914703011,1,"1","full",0.568015925680159,26.6666666666667,21,2019,40
"126","12","middle","HEAR",3.95,51.5465401657665,1,"1","full",0.568015925680159,26.6666666666667,21,2019,40
"127","12","middle","RHOV",2.27,4.3464787828419,0,"1","full",0.568015925680159,26.6666666666667,21,2019,40
"128","12","middle","SAAP",5.17,55.6863550354785,1,"1","full",0.568015925680159,26.6666666666667,21,2019,40
"129","12","bottom","CEOL",1.46,0.440325626327145,1,"1","full",0.568015925680159,26.6666666666667,21,2019,40
"130","12","bottom","HEAR",8.46,356.782707447631,1,"1","full",0.568015925680159,26.6666666666667,21,2019,40
"131","12","bottom","RHOV",1.16,4.49748728771833,1,"1","full",0.568015925680159,26.6666666666667,21,2019,40
"132","12","bottom","SAAP",2.3,5.43369865364891,0,"1","full",0.568015925680159,26.6666666666667,21,2019,40
"133","13","top","CEOL",1.44,0.869190722653995,0,"1","full",0.428717250765566,27.7333333333333,46,2019,1
"134","13","top","HEAR",4.36,4.47903147807604,1,"1","full",0.428717250765566,27.7333333333333,46,2019,1
"135","13","top","RHOV",0.56,1.76069931951909,1,"1","full",0.428717250765566,27.7333333333333,46,2019,1
"136","13","top","SAAP",4.81,16.1393683419362,1,"1","full",0.428717250765566,27.7333333333333,46,2019,1
"137","13","middle","HEAR",4.09,34.6801868634373,1,"1","full",0.428717250765566,27.7333333333333,46,2019,1
"138","13","middle","RHOV",1.66,12.0877762007211,1,"1","full",0.428717250765566,27.7333333333333,46,2019,1
"139","13","middle","SAAP",3.71,95.3678155081626,1,"1","full",0.428717250765566,27.7333333333333,46,2019,1
"140","13","bottom","CEOL",3.85,36.9240181035838,1,"1","full",0.428717250765566,27.7333333333333,46,2019,1
"141","13","bottom","HEAR",5.91,78.6248812440261,1,"1","full",0.428717250765566,27.7333333333333,46,2019,1
"142","13","bottom","RHOV",1.37,3.00339032756695,1,"1","full",0.428717250765566,27.7333333333333,46,2019,1
"143","13","bottom","SAAP",5.72,40.2391209194314,1,"1","full",0.428717250765566,27.7333333333333,46,2019,1
"144","14","top","CEOL",3.36,15.2078468502387,1,"1","none",0.254975978037062,22.3333333333333,23,2019,40
"145","14","top","HEAR",5.69,184.691341839303,1,"1","none",0.254975978037062,22.3333333333333,23,2019,40
"146","14","top","RHOV",1.7,2.67533841589502,0,"1","none",0.254975978037062,22.3333333333333,23,2019,40
"147","14","top","SAAP",2.48,5.49847410537572,0,"1","none",0.254975978037062,22.3333333333333,23,2019,40
"148","14","middle","HEAR",7.88,199.710825077217,1,"1","none",0.254975978037062,22.3333333333333,23,2019,40
"149","14","middle","RHOV",1.09,4.10663493890114,0,"1","none",0.254975978037062,22.3333333333333,23,2019,40
"150","14","middle","SAAP",0.7,2.02967305774149,0,"1","none",0.254975978037062,22.3333333333333,23,2019,40
"151","14","bottom","CEOL",3.79,24.1561834355353,1,"1","none",0.254975978037062,22.3333333333333,23,2019,40
"152","14","bottom","HEAR",7.1,324.073817614443,1,"1","none",0.254975978037062,22.3333333333333,23,2019,40
"153","14","bottom","RHOV",1.83,6.40748399131519,1,"1","none",0.254975978037062,22.3333333333333,23,2019,40
"154","14","bottom","SAAP",7.58,65.2638447679414,0,"1","none",0.254975978037062,22.3333333333333,23,2019,40
"155","15","top","CEOL",3.5,16.0022257798352,0,"1","half",0.269605930550137,24.9333333333333,20,2019,45
"156","15","top","HEAR",6.8,197.883894701375,1,"1","half",0.269605930550137,24.9333333333333,20,2019,45
"157","15","top","RHOV",2.5,9.93450136881432,0,"1","half",0.269605930550137,24.9333333333333,20,2019,45
"158","15","top","SAAP",4.68,36.7728069659813,0,"1","half",0.269605930550137,24.9333333333333,20,2019,45
"159","15","middle","HEAR",6.88,143.794666727919,1,"1","half",0.269605930550137,24.9333333333333,20,2019,45
"160","15","middle","RHOV",2.93,6.92758250909862,0,"1","half",0.269605930550137,24.9333333333333,20,2019,45
"161","15","middle","SAAP",3.3,25.8327823197178,0,"1","half",0.269605930550137,24.9333333333333,20,2019,45
"162","15","bottom","CEOL",3.62,35.0189720264103,0,"1","half",0.269605930550137,24.9333333333333,20,2019,45
"163","15","bottom","HEAR",8.32,410.169185230023,1,"1","half",0.269605930550137,24.9333333333333,20,2019,45
"164","15","bottom","RHOV",1.69,0.796393737685012,0,"1","half",0.269605930550137,24.9333333333333,20,2019,45
"165","15","bottom","SAAP",3.36,43.6642171772665,0,"1","half",0.269605930550137,24.9333333333333,20,2019,45
"166","16","top","CEOL",4.93,46.8474846282024,1,"1","full",0.666906993511175,26.4,43,2019,35
"167","16","top","HEAR",4.67,68.80125819913,1,"1","full",0.666906993511175,26.4,43,2019,35
"168","16","top","RHOV",1.62,0.761371262782794,0,"1","full",0.666906993511175,26.4,43,2019,35
"169","16","top","SAAP",7.64,103.007587123453,1,"1","full",0.666906993511175,26.4,43,2019,35
"170","16","middle","HEAR",5.6,139.387523267337,1,"1","full",0.666906993511175,26.4,43,2019,35
"171","16","middle","RHOV",2.23,3.08813531299631,1,"1","full",0.666906993511175,26.4,43,2019,35
"172","16","middle","SAAP",9.71,105.744096537104,0,"1","full",0.666906993511175,26.4,43,2019,35
"173","16","bottom","CEOL",1.66,0.846923113925351,1,"1","full",0.666906993511175,26.4,43,2019,35
"174","16","bottom","HEAR",6.6,170.333320934601,0,"1","full",0.666906993511175,26.4,43,2019,35
"175","16","bottom","RHOV",3.48,5.26174672134732,0,"1","full",0.666906993511175,26.4,43,2019,35
"176","16","bottom","SAAP",4.22,73.2820521106847,1,"1","full",0.666906993511175,26.4,43,2019,35
"177","17","top","CEOL",4.03,65.3456717373943,1,"1","half",0.0306772908366534,24.8,41,2019,60
"178","17","top","HEAR",6.05,86.5739578404272,1,"1","half",0.0306772908366534,24.8,41,2019,60
"179","17","top","RHOV",2.36,11.1711599953685,1,"1","half",0.0306772908366534,24.8,41,2019,60
"180","17","top","SAAP",1.22,2.15975070156337,0,"1","half",0.0306772908366534,24.8,41,2019,60
"181","17","middle","HEAR",6.91,179.304914730312,1,"1","half",0.0306772908366534,24.8,41,2019,60
"182","17","middle","RHOV",2.24,10.5451955647456,1,"1","half",0.0306772908366534,24.8,41,2019,60
"183","17","middle","SAAP",8.19,126.023795493546,1,"1","half",0.0306772908366534,24.8,41,2019,60
"184","17","bottom","CEOL",5.04,85.5184748622055,1,"1","half",0.0306772908366534,24.8,41,2019,60
"185","17","bottom","HEAR",7.92,142.285194289722,1,"1","half",0.0306772908366534,24.8,41,2019,60
"186","17","bottom","RHOV",2.21,2.03080403109678,0,"1","half",0.0306772908366534,24.8,41,2019,60
"187","17","bottom","SAAP",4.57,28.596907379991,0,"1","half",0.0306772908366534,24.8,41,2019,60
"188","18","top","CEOL",3.09,19.8149924767281,0,"1","none",0.442329227323628,20.7666666666667,55,2019,45
"189","18","top","HEAR",5.26,147.745831053178,0,"1","none",0.442329227323628,20.7666666666667,55,2019,45
"190","18","top","RHOV",2.53,22.1178029301556,1,"1","none",0.442329227323628,20.7666666666667,55,2019,45
"191","18","top","SAAP",5.79,119.119380659471,0,"1","none",0.442329227323628,20.7666666666667,55,2019,45
"192","18","middle","HEAR",7.61,106.842707299274,0,"1","none",0.442329227323628,20.7666666666667,55,2019,45
"193","18","middle","RHOV",2.29,1.6862116341037,1,"1","none",0.442329227323628,20.7666666666667,55,2019,45
"194","18","middle","SAAP",1.34,8.76670121723907,1,"1","none",0.442329227323628,20.7666666666667,55,2019,45
"195","18","bottom","CEOL",4.87,62.8243127258285,0,"1","none",0.442329227323628,20.7666666666667,55,2019,45
"196","18","bottom","HEAR",4.82,93.9938949389866,0,"1","none",0.442329227323628,20.7666666666667,55,2019,45
"197","18","bottom","RHOV",2.21,15.0782859984083,0,"1","none",0.442329227323628,20.7666666666667,55,2019,45
"198","18","bottom","SAAP",3.36,10.6887537826441,0,"1","none",0.442329227323628,20.7666666666667,55,2019,45
"199","19","top","CEOL",4.24,17.7946593739458,1,"2","full",0.236346215266688,13.7,91,2019,0
"200","19","top","HEAR",4.9,81.7410992537528,1,"2","full",0.236346215266688,13.7,91,2019,0
"201","19","top","RHOV",2.67,9.48688724753085,1,"2","full",0.236346215266688,13.7,91,2019,0
"202","19","top","SAAP",1.48,4.63305119951093,1,"2","full",0.236346215266688,13.7,91,2019,0
"203","19","middle","HEAR",10.61,289.273237590138,1,"2","full",0.236346215266688,13.7,91,2019,0
"204","19","middle","RHOV",2.42,2.13140411105003,0,"2","full",0.236346215266688,13.7,91,2019,0
"205","19","middle","SAAP",4.26,230.056945066788,0,"2","full",0.236346215266688,13.7,91,2019,0
"206","19","bottom","CEOL",2.73,12.5148987603228,0,"2","full",0.236346215266688,13.7,91,2019,0
"207","19","bottom","HEAR",4.41,40.9285072989462,1,"2","full",0.236346215266688,13.7,91,2019,0
"208","19","bottom","RHOV",3.9,27.652219997081,0,"2","full",0.236346215266688,13.7,91,2019,0
"209","19","bottom","SAAP",4.45,164.167233257596,0,"2","full",0.236346215266688,13.7,91,2019,0
"210","20","top","CEOL",2.75,15.5186299506926,1,"2","none",0.429455848810688,12.1666666666667,42,2019,42
"211","20","top","HEAR",7.54,153.179868998834,1,"2","none",0.429455848810688,12.1666666666667,42,2019,42
"212","20","top","RHOV",1.84,1.74186651875837,0,"2","none",0.429455848810688,12.1666666666667,42,2019,42
"213","20","top","SAAP",4.1,113.688708930344,1,"2","none",0.429455848810688,12.1666666666667,42,2019,42
"214","20","middle","HEAR",5.41,81.4689875880683,1,"2","none",0.429455848810688,12.1666666666667,42,2019,42
"215","20","middle","RHOV",2.51,1.4440791399148,0,"2","none",0.429455848810688,12.1666666666667,42,2019,42
"216","20","middle","SAAP",4.75,27.9947321361386,1,"2","none",0.429455848810688,12.1666666666667,42,2019,42
"217","20","bottom","CEOL",1.55,0.642607541304036,1,"2","none",0.429455848810688,12.1666666666667,42,2019,42
"218","20","bottom","HEAR",6.16,126.950502494502,1,"2","none",0.429455848810688,12.1666666666667,42,2019,42
"219","20","bottom","RHOV",3.65,14.881056811616,0,"2","none",0.429455848810688,12.1666666666667,42,2019,42
"220","20","bottom","SAAP",5.64,38.8541937803935,0,"2","none",0.429455848810688,12.1666666666667,42,2019,42
"221","21","top","CEOL",1.72,0.710025072452522,0,"2","half",0.152547671147233,18.1,17,2019,65
"222","21","top","HEAR",4.5,65.3582433439964,1,"2","half",0.152547671147233,18.1,17,2019,65
"223","21","top","RHOV",1.81,2.2093103728713,0,"2","half",0.152547671147233,18.1,17,2019,65
"224","21","top","SAAP",3,24.1462811354911,1,"2","half",0.152547671147233,18.1,17,2019,65
"225","21","middle","HEAR",6.26,146.724231198923,0,"2","half",0.152547671147233,18.1,17,2019,65
"226","21","middle","RHOV",3,14.320007633593,1,"2","half",0.152547671147233,18.1,17,2019,65
"227","21","middle","SAAP",1.17,15.4554294840828,0,"2","half",0.152547671147233,18.1,17,2019,65
"228","21","bottom","CEOL",2.21,4.73507127934361,1,"2","half",0.152547671147233,18.1,17,2019,65
"229","21","bottom","HEAR",3.83,58.8499786311504,0,"2","half",0.152547671147233,18.1,17,2019,65
"230","21","bottom","RHOV",1.38,1.39397492588025,0,"2","half",0.152547671147233,18.1,17,2019,65
"231","21","bottom","SAAP",6.38,59.579559070674,1,"2","half",0.152547671147233,18.1,17,2019,65
"232","22","top","HEAR",7.73,142.886016554338,1,"2","full",0.31968992248062,18.7333333333333,41,2019,5
"233","22","top","RHOV",1.88,0.571719597470885,0,"2","full",0.31968992248062,18.7333333333333,41,2019,5
"234","22","top","SAAP",1.78,12.0636037396468,1,"2","full",0.31968992248062,18.7333333333333,41,2019,5
"235","22","middle","HEAR",5.13,55.6363963819036,1,"2","full",0.31968992248062,18.7333333333333,41,2019,5
"236","22","middle","RHOV",2.76,3.62525969216586,1,"2","full",0.31968992248062,18.7333333333333,41,2019,5
"237","22","middle","SAAP",3.95,82.2798038540272,1,"2","full",0.31968992248062,18.7333333333333,41,2019,5
"238","22","bottom","CEOL",1.95,0.985077792459616,0,"2","full",0.31968992248062,18.7333333333333,41,2019,5
"239","22","bottom","HEAR",9.2,250.947279576099,0,"2","full",0.31968992248062,18.7333333333333,41,2019,5
"240","22","bottom","RHOV",3.13,3.71891056916937,1,"2","full",0.31968992248062,18.7333333333333,41,2019,5
"241","22","bottom","SAAP",1.9,4.4385677646978,0,"2","full",0.31968992248062,18.7333333333333,41,2019,5
"242","23","top","CEOL",2.53,3.99530998522731,0,"2","half",0.230769230769231,20.5333333333333,23,2019,35
"243","23","top","HEAR",3.35,42.1162853618044,1,"2","half",0.230769230769231,20.5333333333333,23,2019,35
"244","23","top","RHOV",2.83,3.65734058914677,0,"2","half",0.230769230769231,20.5333333333333,23,2019,35
"245","23","top","SAAP",1.58,43.7747666811536,1,"2","half",0.230769230769231,20.5333333333333,23,2019,35
"246","23","middle","HEAR",5.1,110.061300388803,1,"2","half",0.230769230769231,20.5333333333333,23,2019,35
"247","23","middle","RHOV",2.87,24.9108803847255,0,"2","half",0.230769230769231,20.5333333333333,23,2019,35
"248","23","middle","SAAP",1.5,8.05111657298724,1,"2","half",0.230769230769231,20.5333333333333,23,2019,35
"249","23","bottom","CEOL",3.12,17.965825908084,1,"2","half",0.230769230769231,20.5333333333333,23,2019,35
"250","23","bottom","HEAR",9.06,144.024763257053,1,"2","half",0.230769230769231,20.5333333333333,23,2019,35
"251","23","bottom","RHOV",3.02,8.14463864469196,1,"2","half",0.230769230769231,20.5333333333333,23,2019,35
"252","23","bottom","SAAP",4.52,69.6616440847735,1,"2","half",0.230769230769231,20.5333333333333,23,2019,35
"253","24","top","CEOL",1.77,0.746049715411236,1,"2","none",0.0978786751023446,16.4666666666667,41,2019,55
"254","24","top","HEAR",5.55,128.056649413849,1,"2","none",0.0978786751023446,16.4666666666667,41,2019,55
"255","24","top","RHOV",2.38,3.00425478914546,0,"2","none",0.0978786751023446,16.4666666666667,41,2019,55
"256","24","top","SAAP",2.74,45.2434581051142,1,"2","none",0.0978786751023446,16.4666666666667,41,2019,55
"257","24","middle","HEAR",6.23,70.4547470041539,1,"2","none",0.0978786751023446,16.4666666666667,41,2019,55
"258","24","middle","RHOV",3.02,9.18274128515641,1,"2","none",0.0978786751023446,16.4666666666667,41,2019,55
