flashId,time,date,lciSerialNumber,lcpSerialNumber,lcfSerialNumber,Fm,Fo,Fv/Fm,Fm',Fs,PhiPS2,LightIntensity
,HHMMSS,YYYYMMDD,,,,,,,,,,umol+1m-2s-1
PSF-00342_20220412092645,09:26:45,2022-04-12,PFA-00370,PSA-00387,PSF-00342,433.988220,78.971741,0.818033,0.000000,0.000000,0.000000,0.239217

TIME,FLR,PAR
s,,umol+1m-2s-1
0.000000,249.152542,5977.226074
0.010000,325.476410,5977.226074
0.020000,351.298584,5977.226074
0.030000,357.562073,5977.226074
0.040000,358.885651,5977.226074
0.050000,359.802948,5977.226074
0.060000,361.895447,5977.226074
0.070000,366.350403,5977.226074
0.080000,373.682129,5977.226074
0.090000,383.315216,5977.226074
0.100000,393.756866,5977.226074
0.110000,403.638855,5977.226074
0.120000,411.748047,5977.226074
0.130000,417.970062,5977.226074
0.140000,422.592407,5977.226074
0.150000,425.981995,5977.226074
0.160000,428.432098,5977.226074
0.170000,430.200928,5977.226074
0.180000,431.488037,5977.226074
0.190000,432.434326,5977.226074
0.200000,433.085205,5977.226074
0.210000,433.521149,5977.226074
0.220000,433.759338,5977.226074
0.230000,433.902374,5977.226074
0.240000,433.953888,5977.226074
0.250000,433.987854,5977.226074
0.260000,433.988220,5977.226074
0.270000,433.931000,5977.226074
0.280000,433.885925,5977.226074
0.290000,433.838379,5977.226074
0.300000,433.776855,5977.226074
0.310000,433.698547,5977.226074
0.320000,433.649536,5977.226074
0.330000,433.559418,5977.226074
0.340000,433.474670,5977.226074
0.350000,433.407440,5977.226074
0.360000,433.346985,5977.226074
0.370000,433.262238,5977.226074
0.380000,433.220398,5977.226074
0.390000,433.171021,5977.226074
0.400000,433.114899,5977.226074
0.410000,433.071960,5977.226074
0.420000,433.022614,5977.226074
0.430000,432.962891,5977.226074
0.440000,432.907806,5977.226074
0.450000,432.872070,5977.226074
0.460000,432.843811,5977.226074
0.470000,432.788727,5977.226074
0.480000,432.747253,5977.226074
0.490000,432.719360,5977.226074
0.500000,432.684662,5977.226074
0.510000,432.632812,5977.226074
0.520000,432.612061,5977.226074
0.530000,432.574860,5977.226074
0.540000,432.546631,5977.226074
0.550000,432.534454,5977.226074
0.560000,432.528381,5977.226074
0.570000,432.501923,5977.226074
0.580000,432.469727,5977.226074
0.590000,432.470428,5977.226074
0.600000,432.442902,5977.226074
0.610000,432.414307,5977.226074
0.620000,432.377808,5977.226074
0.630000,432.352783,5977.226074
0.640000,432.284119,5977.226074
0.650000,432.209381,5977.226074
0.660000,432.114258,5977.226074
0.670000,432.018036,5977.226074
0.680000,431.901093,5977.226074
0.690000,431.817780,5977.226074
0.700000,431.750183,5977.226074
0.710000,431.646454,5977.226074
0.720000,431.590668,5977.226074
0.730000,431.539886,5977.226074
0.740000,431.479462,5977.226074
0.750000,431.416504,5977.226074
0.760000,431.363220,5977.226074
0.770000,431.318512,5977.226074
0.780000,431.249512,5977.226074
0.790000,431.189056,5977.226074
