flashId,time,date,lciSerialNumber,lcpSerialNumber,lcfSerialNumber,Fm,Fo,Fv/Fm,Fm',Fs,PhiPS2,LightIntensity
,HHMMSS,YYYYMMDD,,,,,,,,,,umol+1m-2s-1
PSF-00338_20230404124259,12:42:59,2023-04-04,PFA-00366,PSA-00383,PSF-00338,0.000000,0.000000,0.000000,118.613869,62.229393,0.475362,279.627167

TIME,FLR,PAR,PHASE
s,,umol+1m-2s-1,
0.000000,85.142609,6990.941895,1
0.010000,98.089096,6990.941895,1
0.020000,101.273056,6990.941895,1
0.030000,103.222488,6990.941895,1
0.040000,104.505661,6990.941895,1
0.050000,105.402588,6990.941895,1
0.060000,106.070641,6990.941895,1
0.070000,106.605652,6990.941895,1
0.080000,107.043747,6990.941895,1
0.090000,107.422829,6990.941895,1
0.100000,107.774734,6990.941895,1
0.110000,108.107689,6990.941895,1
0.120000,108.422043,6990.941895,1
0.130000,108.737473,6990.941895,1
0.140000,109.025002,6990.941895,1
0.150000,109.297516,6990.941895,1
0.160000,109.538559,6990.941895,1
0.170000,109.770294,6990.941895,1
0.180000,109.950897,6990.941895,1
0.190000,110.118271,6990.941895,1
0.200000,110.253456,6990.941895,1
0.210000,110.366821,6990.941895,1
0.220000,110.468033,6990.941895,1
0.230000,110.546349,6990.941895,1
0.240000,110.587837,6990.941895,1
0.250000,110.635757,6990.941895,1
0.260000,110.671524,6990.941895,1
0.270000,110.691902,6990.941895,1
0.280000,110.716942,6990.941895,1
0.290000,110.725525,6990.941895,1
0.300000,110.743759,6932.687988,2
0.310000,110.652565,6874.433594,2
0.320000,110.647202,6816.179199,2
0.330000,110.549927,6757.924805,2
0.340000,110.539200,6699.670410,2
0.350000,110.446213,6641.416504,2
0.360000,110.424042,6583.162109,2
0.370000,110.305664,6524.907715,2
0.380000,110.203026,6466.653320,2
0.390000,110.168694,6408.399414,2
0.400000,110.068199,6350.145020,2
0.410000,110.022781,6291.890625,2
0.420000,109.926582,6233.636230,2
0.430000,109.885094,6175.381836,2
0.440000,109.789970,6117.127930,2
0.450000,109.670517,6058.873535,2
0.460000,109.641556,6000.619141,2
0.470000,109.527466,5942.364746,2
0.480000,109.401581,5884.110840,2
0.490000,109.356522,5825.856445,2
0.500000,109.253883,5767.602051,2
0.510000,109.105827,5709.347656,2
0.520000,109.055038,5651.093262,2
0.530000,108.936310,5592.839355,2
0.540000,108.810425,5534.584961,2
0.550000,108.678459,5476.330566,2
0.560000,108.541130,5418.076172,2
0.570000,108.500359,5359.822266,2
0.580000,108.356949,5301.567871,2
0.590000,108.231781,5243.313477,2
0.600000,109.844681,6990.941895,3
0.610000,110.056396,6990.941895,3
0.620000,110.130783,6990.941895,3
0.630000,110.169411,6990.941895,3
0.640000,110.167267,6990.941895,3
0.650000,110.169411,6990.941895,3
0.660000,110.169411,6990.941895,3
0.670000,110.171913,6990.941895,3
0.680000,110.155823,6990.941895,3
0.690000,110.136505,6990.941895,3
0.700000,110.144020,6990.941895,3
0.710000,110.113976,6990.941895,3
0.720000,110.102531,6990.941895,3
0.730000,110.075714,6990.941895,3
0.740000,110.068916,6990.941895,3
0.750000,110.045311,6990.941895,3
0.760000,110.008476,6990.941895,3
0.770000,109.999176,6990.941895,3
0.780000,109.984879,6990.941895,3
0.790000,109.963417,6990.941895,3
0.800000,109.958412,6990.941895,3
0.810000,109.933380,6990.941895,3
0.820000,109.914421,6990.941895,3
0.830000,109.897972,6990.941895,3
0.839999,109.884026,6990.941895,3
0.849999,109.861137,6990.941895,3
0.859999,109.844681,6990.941895,3
0.869999,109.830383,6990.941895,3
0.879999,109.813217,6990.941895,3
0.889999,109.790329,6990.941895,3
