flashId,time,date,lciSerialNumber,lcpSerialNumber,lcfSerialNumber,Fm,Fo,Fv/Fm,Fm',Fs,PhiPS2,LightIntensity
,HHMMSS,YYYYMMDD,,,,,,,,,,umol+1m-2s-1
PSF-00342_20220503123246,12:32:46,2022-05-03,PFA-00370,PSA-00387,PSF-00342,140.267014,64.422729,0.540714,0.000000,0.000000,0.000000,0.239217

TIME,FLR,PAR
s,,umol+1m-2s-1
0.000000,113.212463,5977.226074
0.010000,125.519875,5977.226074
0.020000,128.154160,5977.226074
0.030000,129.132263,5977.226074
0.040000,129.562851,5977.226074
0.050000,130.157944,5977.226074
0.060000,131.038422,5977.226074
0.070000,132.156723,5977.226074
0.080000,133.354431,5977.226074
0.090000,134.551758,5977.226074
0.100000,135.656830,5977.226074
0.110000,136.666412,5977.226074
0.120000,137.503265,5977.226074
0.130000,138.189194,5977.226074
0.140000,138.742096,5977.226074
0.150000,139.183044,5977.226074
0.160000,139.515274,5977.226074
0.170000,139.782074,5977.226074
0.180000,139.970901,5977.226074
0.190000,140.106445,5977.226074
0.200000,140.196564,5977.226074
0.210000,140.242340,5977.226074
0.220000,140.262360,5977.226074
0.230000,140.267014,5977.226074
0.240000,140.230896,5977.226074
0.250000,140.218384,5977.226074
0.260000,140.169388,5977.226074
0.270000,140.118958,5977.226074
0.280000,140.067810,5977.226074
0.290000,140.013092,5977.226074
0.300000,139.959091,5977.226074
0.310000,139.895798,5977.226074
0.320000,139.831070,5977.226074
0.330000,139.777786,5977.226074
0.340000,139.728790,5977.226074
0.350000,139.666916,5977.226074
0.360000,139.612915,5977.226074
0.370000,139.571793,5977.226074
0.380000,139.520294,5977.226074
0.390000,139.477020,5977.226074
0.400000,139.444107,5977.226074
0.410000,139.403702,5977.226074
0.420000,139.362930,5977.226074
0.430000,139.318222,5977.226074
0.440000,139.276382,5977.226074
0.450000,139.223099,5977.226074
0.460000,139.194138,5977.226074
0.470000,139.151215,5977.226074
0.480000,139.119034,5977.226074
0.490000,139.060730,5977.226074
0.500000,139.041428,5977.226074
0.510000,138.977402,5977.226074
0.520000,138.945587,5977.226074
0.530000,138.939148,5977.226074
0.540000,138.903015,5977.226074
0.550000,138.872986,5977.226074
0.560000,138.857605,5977.226074
0.570000,138.826492,5977.226074
0.580000,138.798599,5977.226074
0.590000,138.759613,5977.226074
0.600000,138.731354,5977.226074
0.610000,138.688080,5977.226074
0.620000,138.670212,5977.226074
0.630000,138.632660,5977.226074
0.640000,138.608688,5977.226074
0.650000,138.573639,5977.226074
0.660000,138.529663,5977.226074
0.670000,138.486389,5977.226074
0.680000,138.436310,5977.226074
0.690000,138.393051,5977.226074
0.700000,138.334747,5977.226074
0.710000,138.274673,5977.226074
0.720000,138.250000,5977.226074
0.730000,138.198135,5977.226074
0.740000,138.164520,5977.226074
0.750000,138.119461,5977.226074
0.760000,138.077972,5977.226074
0.770000,138.049728,5977.226074
0.780000,137.993576,5977.226074
0.790000,137.963531,5977.226074
