flashId,time,date,lciSerialNumber,lcpSerialNumber,lcfSerialNumber,Fm,Fo,Fv/Fm,Fm',Fs,PhiPS2,LightIntensity
,HHMMSS,YYYYMMDD,,,,,,,,,,umol+1m-2s-1
PSF-00338_20230328131021,13:10:21,2023-03-28,PFA-00366,PSA-00383,PSF-00338,0.000000,0.000000,0.000000,244.264130,90.679047,0.628766,454.770569

TIME,FLR,PAR,PHASE
s,,umol+1m-2s-1,
0.000000,157.454971,9987.059570,1
0.010000,196.413513,9987.059570,1
0.020000,211.292984,9987.059570,1
0.030000,216.613770,9987.059570,1
0.040000,218.800659,9987.059570,1
0.050000,219.588165,9987.059570,1
0.060000,219.176529,9987.059570,1
0.070000,219.637512,9987.059570,1
0.080000,220.485092,9987.059570,1
0.090000,220.377090,9987.059570,1
0.100000,220.006592,9987.059570,1
0.110000,220.258362,9987.059570,1
0.120000,221.250412,9987.059570,1
0.130000,222.401978,9987.059570,1
0.140000,222.941284,9987.059570,1
0.150000,222.897644,9987.059570,1
0.160000,222.786789,9987.059570,1
0.170000,222.802872,9987.059570,1
0.180000,222.764618,9987.059570,1
0.190000,222.737427,9987.059570,1
0.200000,222.685577,9987.059570,1
0.210000,222.473145,9987.059570,1
0.220000,222.210648,9987.059570,1
0.230000,222.038620,9987.059570,1
0.240000,221.844788,9987.059570,1
0.250000,221.643799,9987.059570,1
0.260000,221.430298,9987.059570,1
0.270000,221.246475,9987.059570,1
0.280000,221.037262,9987.059570,1
0.290000,220.844513,9987.059570,1
0.300000,220.689301,9903.843750,2
0.310000,220.514771,9820.626953,2
0.320000,220.441101,9737.410156,2
0.330000,220.277313,9654.193359,2
0.340000,220.063446,9570.977539,2
0.350000,219.849945,9487.760742,2
0.360000,219.646103,9404.543945,2
0.370000,219.530579,9321.327148,2
0.380000,219.225525,9238.110352,2
0.390000,218.931198,9154.894531,2
0.400000,218.758469,9071.677734,2
0.410000,218.460205,8988.460938,2
0.420000,218.264221,8905.244141,2
0.430000,217.997437,8822.028320,2
0.440000,217.753174,8738.811523,2
0.450000,217.434174,8655.594727,2
0.460000,217.191345,8572.377930,2
0.470000,216.868042,8489.161133,2
0.480000,216.622711,8405.945312,2
0.490000,216.333038,8322.728516,2
0.500000,216.114883,8239.511719,2
0.510000,215.796951,8156.294922,2
0.520000,215.560913,8073.078613,2
0.530000,215.245483,7989.861816,2
0.540000,214.990860,7906.645508,2
0.550000,214.617126,7823.428711,2
0.560000,214.316376,7740.212402,2
0.570000,213.836075,7656.995605,2
0.580000,213.553192,7573.778809,2
0.590000,213.461639,7490.562500,2
0.600000,214.001297,9987.059570,3
0.610000,213.972336,9987.059570,3
0.620000,213.325745,9987.059570,3
0.630000,212.931274,9987.059570,3
0.640000,212.840439,9987.059570,3
0.650000,212.612625,9987.059570,3
0.660000,212.307571,9987.059570,3
0.670000,212.009674,9987.059570,3
0.680000,211.732513,9987.059570,3
0.690000,211.498978,9987.059570,3
0.700000,211.313721,9987.059570,3
0.710000,211.097717,9987.059570,3
0.720000,210.855606,9987.059570,3
0.730000,210.617065,9987.059570,3
0.740000,210.381744,9987.059570,3
0.750000,210.142487,9987.059570,3
0.760000,209.921478,9987.059570,3
0.770000,209.706909,9987.059570,3
0.780000,209.497330,9987.059570,3
0.790000,209.299561,9987.059570,3
0.800000,209.098572,9987.059570,3
0.810000,208.887222,9987.059570,3
0.820000,208.669785,9987.059570,3
0.830000,208.470947,9987.059570,3
0.839999,208.265305,9987.059570,3
0.849999,208.037857,9987.059570,3
0.859999,207.814697,9987.059570,3
0.869999,207.587952,9987.059570,3
0.879999,207.374451,9987.059570,3
0.889999,207.142715,9987.059570,3
