flashId,time,date,lciSerialNumber,lcpSerialNumber,lcfSerialNumber,Fm,Fo,Fv/Fm,Fm',Fs,PhiPS2,LightIntensity
,HHMMSS,YYYYMMDD,,,,,,,,,,umol+1m-2s-1
PSF-00342_20220429122254,12:22:54,2022-04-29,PFA-00370,PSA-00387,PSF-00342,0.000000,0.000000,0.000000,25.735260,28.210045,-0.096163,0.448533

TIME,FLR,PAR,PHASE
s,,umol+1m-2s-1,
0.000000,25.735260,9962.056641,1
0.010000,25.565742,9962.056641,1
0.020000,25.507450,9962.056641,1
0.030000,25.472046,9962.056641,1
0.040000,25.230289,9962.056641,1
0.050000,24.966717,9962.056641,1
0.060000,24.642706,9962.056641,1
0.070000,24.395227,9962.056641,1
0.080000,24.115562,9962.056641,1
0.090000,23.921728,9962.056641,1
0.100000,23.748280,9962.056641,1
0.110000,23.702145,9962.056641,1
0.120000,23.647427,9962.056641,1
0.130000,23.572327,9962.056641,1
0.140000,23.532986,9962.056641,1
0.150000,23.467541,9962.056641,1
0.160000,23.456812,9962.056641,1
0.170000,23.457169,9962.056641,1
0.180000,23.440361,9962.056641,1
0.190000,23.458599,9962.056641,1
0.200000,23.502588,9962.056641,1
0.210000,23.573399,9962.056641,1
0.220000,23.657440,9962.056641,1
0.230000,23.726463,9962.056641,1
0.240000,23.821236,9962.056641,1
0.250000,23.865938,9962.056641,1
0.260000,23.914932,9962.056641,1
0.270000,23.980022,9962.056641,1
0.280000,24.012566,9962.056641,1
0.290000,24.035812,9962.056641,1
0.300000,24.051189,9879.045898,2
0.310000,24.042248,9796.036133,2
0.320000,24.072647,9713.025391,2
0.330000,24.046898,9630.014648,2
0.340000,24.047256,9547.004883,2
0.350000,24.046898,9463.994141,2
0.360000,23.995758,9380.984375,2
0.370000,23.944616,9297.973633,2
0.380000,23.902775,9214.962891,2
0.390000,23.885965,9131.953125,2
0.400000,23.898840,9048.942383,2
0.410000,23.884892,8965.932617,2
0.420000,23.897409,8882.921875,2
0.430000,23.887039,8799.911133,2
0.440000,23.864864,8716.901367,2
0.450000,23.867725,8633.890625,2
0.460000,23.860573,8550.880859,2
0.470000,23.859859,8467.870117,2
0.480000,23.865582,8384.859375,2
0.490000,23.860931,8301.849609,2
0.500000,23.839474,8218.838867,2
0.510000,23.816586,8135.828613,2
0.520000,23.778320,8052.818359,2
0.530000,23.751141,7969.808105,2
0.540000,23.720026,7886.797363,2
0.550000,23.725391,7803.787109,2
0.560000,23.712517,7720.776855,2
0.570000,23.717165,7637.766602,2
0.580000,23.701429,7554.755859,2
0.590000,23.706436,7471.745605,2
0.600000,23.565531,9962.056641,3
0.610000,23.560883,9962.056641,3
0.620000,23.552656,9962.056641,3
0.630000,23.518681,9962.056641,3
0.640000,23.509741,9962.056641,3
0.650000,23.472191,9962.056641,3
0.660000,23.383856,9962.056641,3
0.670000,23.315548,9962.056641,3
0.680000,23.190380,9962.056641,3
0.690000,23.089886,9962.056641,3
0.700000,22.891760,9962.056641,3
0.710000,22.741913,9962.056641,3
0.720000,22.626041,9962.056641,3
0.730000,22.504091,9962.056641,3
0.740000,22.315264,9962.056641,3
0.750000,22.114992,9962.056641,3
0.760000,21.908642,9962.056641,3
0.770000,21.741985,9962.056641,3
0.780000,21.606087,9962.056641,3
0.790000,21.458031,9962.056641,3
0.800000,21.360039,9962.056641,3
0.810000,21.276356,9962.056641,3
0.820000,21.205187,9962.056641,3
0.830000,21.158337,9962.056641,3
0.839999,21.173000,9962.056641,3
0.849999,21.229862,9962.056641,3
0.859999,21.277069,9962.056641,3
0.869999,21.294235,9962.056641,3
0.879999,21.297813,9962.056641,3
0.889999,21.296383,9962.056641,3
