flashId,time,date,lciSerialNumber,lcpSerialNumber,lcfSerialNumber,Fm,Fo,Fv/Fm,Fm',Fs,PhiPS2,LightIntensity
,HHMMSS,YYYYMMDD,,,,,,,,,,umol+1m-2s-1
PSF-00342_20220412113021,11:30:21,2022-04-12,PFA-00370,PSA-00387,PSF-00342,0.000000,0.000000,0.000000,106.169342,97.640633,0.080331,0.448533

TIME,FLR,PAR,PHASE
s,,umol+1m-2s-1,
0.000000,102.403877,9962.056641,1
0.010000,104.685188,9962.056641,1
0.020000,105.312820,9962.056641,1
0.030000,105.607155,9962.056641,1
0.040000,105.753067,9962.056641,1
0.050000,105.828522,9962.056641,1
0.060000,105.859283,9962.056641,1
0.070000,105.894325,9962.056641,1
0.080000,105.899338,9962.056641,1
0.090000,105.931519,9962.056641,1
0.100000,105.946541,9962.056641,1
0.110000,105.995895,9962.056641,1
0.120000,106.001617,9962.056641,1
0.130000,106.020569,9962.056641,1
0.140000,106.014847,9962.056641,1
0.150000,106.031296,9962.056641,1
0.160000,106.037735,9962.056641,1
0.170000,106.044533,9962.056641,1
0.180000,106.059196,9962.056641,1
0.190000,106.081009,9962.056641,1
0.200000,106.077789,9962.056641,1
0.210000,106.089233,9962.056641,1
0.220000,106.101395,9962.056641,1
0.230000,106.095673,9962.056641,1
0.240000,106.111404,9962.056641,1
0.250000,106.122139,9962.056641,1
0.260000,106.127861,9962.056641,1
0.270000,106.147888,9962.056641,1
0.280000,106.148956,9962.056641,1
0.290000,106.169342,9962.056641,1
0.300000,106.178642,9879.045898,2
0.310000,106.162193,9796.036133,2
0.320000,106.243011,9713.025391,2
0.330000,106.243370,9630.014648,2
0.340000,106.253029,9547.004883,2
0.350000,106.362465,9463.994141,2
0.360000,106.376053,9380.984375,2
0.370000,106.481911,9297.973633,2
0.380000,106.507660,9214.962891,2
0.390000,106.513023,9131.953125,2
0.400000,106.617805,9048.942383,2
0.410000,106.621742,8965.932617,2
0.420000,106.703995,8882.921875,2
0.430000,106.721878,8799.911133,2
0.440000,106.708649,8716.901367,2
0.450000,106.727959,8633.890625,2
0.460000,106.736542,8550.880859,2
0.470000,106.737610,8467.870117,2
0.480000,106.744408,8384.859375,2
0.490000,106.755135,8301.849609,2
0.500000,106.752991,8218.838867,2
0.510000,106.764435,8135.828613,2
0.520000,106.766937,8052.818359,2
0.530000,106.790543,7969.808105,2
0.540000,106.796265,7886.797363,2
0.550000,106.793762,7803.787109,2
0.560000,106.791618,7720.776855,2
0.570000,106.785896,7637.766602,2
0.580000,106.808067,7554.755859,2
0.590000,106.800201,7471.745605,2
0.600000,106.366394,9962.056641,3
0.610000,106.403587,9962.056641,3
0.620000,106.410027,9962.056641,3
0.630000,106.426117,9962.056641,3
0.640000,106.418610,9962.056641,3
0.650000,106.428268,9962.056641,3
0.660000,106.422897,9962.056641,3
0.670000,106.415749,9962.056641,3
0.680000,106.418610,9962.056641,3
0.690000,106.413963,9962.056641,3
0.700000,106.408241,9962.056641,3
0.710000,106.412170,9962.056641,3
0.720000,106.412170,9962.056641,3
0.730000,106.428978,9962.056641,3
0.740000,106.425049,9962.056641,3
0.750000,106.422188,9962.056641,3
0.760000,106.415749,9962.056641,3
0.770000,106.412170,9962.056641,3
0.780000,106.416466,9962.056641,3
0.790000,106.388565,9962.056641,3
0.800000,106.373192,9962.056641,3
0.810000,106.312035,9962.056641,3
0.820000,106.262329,9962.056641,3
0.830000,106.235863,9962.056641,3
0.839999,106.220123,9962.056641,3
0.849999,106.191513,9962.056641,3
0.859999,106.191872,9962.056641,3
0.869999,106.190086,9962.056641,3
0.879999,106.186867,9962.056641,3
0.889999,106.217621,9962.056641,3
