flashId,time,date,lciSerialNumber,lcpSerialNumber,lcfSerialNumber,Fm,Fo,Fv/Fm,Fm',Fs,PhiPS2,LightIntensity
,HHMMSS,YYYYMMDD,,,,,,,,,,umol+1m-2s-1
PSF-00342_20220412121523,12:15:23,2022-04-12,PFA-00370,PSA-00387,PSF-00342,0.000000,0.000000,0.000000,112.279945,94.431282,0.158966,0.448533

TIME,FLR,PAR,PHASE
s,,umol+1m-2s-1,
0.000000,102.232933,9962.056641,1
0.010000,106.544136,9962.056641,1
0.020000,107.921005,9962.056641,1
0.030000,108.638046,9962.056641,1
0.040000,109.042168,9962.056641,1
0.050000,109.260323,9962.056641,1
0.060000,109.387993,9962.056641,1
0.070000,109.463455,9962.056641,1
0.080000,109.493134,9962.056641,1
0.090000,109.512451,9962.056641,1
0.100000,109.519958,9962.056641,1
0.110000,109.546425,9962.056641,1
0.120000,109.536407,9962.056641,1
0.130000,109.544281,9962.056641,1
0.140000,109.523178,9962.056641,1
0.150000,109.513519,9962.056641,1
0.160000,109.508514,9962.056641,1
0.170000,109.504936,9962.056641,1
0.180000,109.493492,9962.056641,1
0.190000,109.488129,9962.056641,1
0.200000,109.480980,9962.056641,1
0.210000,109.470604,9962.056641,1
0.220000,109.469536,9962.056641,1
0.230000,109.430550,9962.056641,1
0.240000,109.433052,9962.056641,1
0.250000,109.413383,9962.056641,1
0.260000,109.397652,9962.056641,1
0.270000,109.401581,9962.056641,1
0.280000,109.379410,9962.056641,1
0.290000,109.375832,9962.056641,1
0.300000,109.364388,9879.045898,2
0.310000,109.363678,9796.036133,2
0.320000,109.395508,9713.025391,2
0.330000,109.369041,9630.014648,2
0.340000,109.358307,9547.004883,2
0.350000,109.378693,9463.994141,2
0.360000,109.371902,9380.984375,2
0.370000,109.394432,9297.973633,2
0.380000,109.374405,9214.962891,2
0.390000,109.350441,9131.953125,2
0.400000,109.364746,9048.942383,2
0.410000,109.346153,8965.932617,2
0.420000,109.350082,8882.921875,2
0.430000,109.315041,8799.911133,2
0.440000,109.290359,8716.901367,2
0.450000,109.228493,8633.890625,2
0.460000,109.194519,8550.880859,2
0.470000,109.133003,8467.870117,2
0.480000,109.095810,8384.859375,2
0.490000,109.033226,8301.849609,2
0.500000,109.003540,8218.838867,2
0.510000,108.954193,8135.828613,2
0.520000,108.915924,8052.818359,2
0.530000,108.870148,7969.808105,2
0.540000,108.820435,7886.797363,2
0.550000,108.761429,7803.787109,2
0.560000,108.716011,7720.776855,2
0.570000,108.636261,7637.766602,2
0.580000,108.599068,7554.755859,2
0.590000,108.525040,7471.745605,2
0.600000,108.469246,9962.056641,3
0.610000,108.567596,9962.056641,3
0.620000,108.586906,9962.056641,3
0.630000,108.557220,9962.056641,3
0.640000,108.534691,9962.056641,3
0.650000,108.518242,9962.056641,3
0.660000,108.464600,9962.056641,3
0.670000,108.418823,9962.056641,3
0.680000,108.368042,9962.056641,3
0.690000,108.343002,9962.056641,3
0.700000,108.300087,9962.056641,3
0.710000,108.268616,9962.056641,3
0.720000,108.237862,9962.056641,3
0.730000,108.218552,9962.056641,3
0.740000,108.180641,9962.056641,3
0.750000,108.157036,9962.056641,3
0.760000,108.129143,9962.056641,3
0.770000,108.101250,9962.056641,3
0.780000,108.060837,9962.056641,3
0.790000,108.016495,9962.056641,3
0.800000,107.980370,9962.056641,3
0.810000,107.942459,9962.056641,3
0.820000,107.902405,9962.056641,3
0.830000,107.877731,9962.056641,3
0.839999,107.847336,9962.056641,3
0.849999,107.815506,9962.056641,3
0.859999,107.786537,9962.056641,3
0.869999,107.751846,9962.056641,3
0.879999,107.719299,9962.056641,3
0.889999,107.694984,9962.056641,3
