flashId,time,date,lciSerialNumber,lcpSerialNumber,lcfSerialNumber,Fm,Fo,Fv/Fm,Fm',Fs,PhiPS2,LightIntensity
,HHMMSS,YYYYMMDD,,,,,,,,,,umol+1m-2s-1
PSF-00342_20220416135932,13:59:32,2022-04-16,PFA-00370,PSA-00387,PSF-00342,406.457672,98.159195,0.758501,0.000000,0.000000,0.000000,0.239217

TIME,FLR,PAR
s,,umol+1m-2s-1
0.000000,280.539764,5977.226074
0.010000,348.150360,5977.226074
0.020000,366.112244,5977.226074
0.030000,369.814758,5977.226074
0.040000,370.290771,5977.226074
0.050000,371.637573,5977.226074
0.060000,374.461060,5977.226074
0.070000,378.383148,5977.226074
0.080000,382.776978,5977.226074
0.090000,387.201538,5977.226074
0.100000,391.281006,5977.226074
0.110000,394.889465,5977.226074
0.120000,397.799835,5977.226074
0.130000,399.084808,5977.226074
0.140000,401.128296,5977.226074
0.150000,402.540222,5977.226074
0.160000,403.874146,5977.226074
0.170000,404.861206,5977.226074
0.180000,405.519257,5977.226074
0.190000,405.987396,5977.226074
0.200000,406.285278,5977.226074
0.210000,406.457672,5977.226074
0.220000,405.657654,5977.226074
0.230000,405.661926,5977.226074
0.240000,405.621185,5977.226074
0.250000,405.571808,5977.226074
0.260000,405.489563,5977.226074
0.270000,405.403015,5977.226074
0.280000,405.323639,5977.226074
0.290000,405.248169,5977.226074
0.300000,405.160553,5977.226074
0.310000,405.122284,5977.226074
0.320000,404.955994,5977.226074
0.330000,404.889832,5977.226074
0.340000,404.845825,5977.226074
0.350000,404.679901,5977.226074
0.360000,404.553284,5977.226074
0.370000,404.192444,5977.226074
0.380000,398.757935,5977.226074
0.390000,396.692993,5977.226074
0.400000,396.371124,5977.226074
0.410000,395.031097,5977.226074
0.420000,393.978607,5977.226074
0.430000,392.776611,5977.226074
0.440000,391.151184,5977.226074
0.450000,390.417694,5977.226074
0.460000,389.176025,5977.226074
0.470000,388.320221,5977.226074
0.480000,387.555969,5977.226074
0.490000,387.034546,5977.226074
0.500000,386.387573,5977.226074
0.510000,385.650146,5977.226074
0.520000,385.194183,5977.226074
0.530000,384.582642,5977.226074
0.540000,383.760437,5977.226074
0.550000,382.841339,5977.226074
0.560000,382.188324,5977.226074
0.570000,381.683350,5977.226074
0.580000,381.244171,5977.226074
0.590000,380.818970,5977.226074
0.600000,380.301819,5977.226074
0.610000,379.781830,5977.226074
0.620000,379.265442,5977.226074
0.630000,378.400330,5977.226074
0.640000,377.972260,5977.226074
0.650000,377.645721,5977.226074
0.660000,377.243042,5977.226074
0.670000,376.654755,5977.226074
0.680000,375.894440,5977.226074
0.690000,374.707458,5977.226074
0.700000,373.612762,5977.226074
0.710000,373.325958,5977.226074
0.720000,373.019470,5977.226074
0.730000,373.103485,5977.226074
0.740000,373.249054,5977.226074
0.750000,373.485809,5977.226074
0.760000,373.629913,5977.226074
0.770000,373.848083,5977.226074
0.780000,373.892792,5977.226074
0.790000,373.951782,5977.226074
