flashId,time,date,lciSerialNumber,lcpSerialNumber,lcfSerialNumber,Fm,Fo,Fv/Fm,Fm',Fs,PhiPS2,LightIntensity
,HHMMSS,YYYYMMDD,,,,,,,,,,umol+1m-2s-1
PSF-00338_20230208142009,14:20:09,2023-02-08,PFA-00366,PSA-00383,PSF-00338,0.000000,0.000000,0.000000,258.361145,68.380234,0.735331,329.205017

TIME,FLR,PAR,PHASE
s,,umol+1m-2s-1,
0.000000,146.205429,9987.059570,1
0.010000,200.415726,9987.059570,1
0.020000,229.515549,9987.059570,1
0.030000,241.451019,9987.059570,1
0.040000,245.818375,9987.059570,1
0.050000,247.837540,9987.059570,1
0.060000,249.100677,9987.059570,1
0.070000,250.028015,9987.059570,1
0.080000,250.782959,9987.059570,1
0.090000,251.377701,9987.059570,1
0.100000,251.850845,9987.059570,1
0.110000,252.230286,9987.059570,1
0.120000,252.540710,9987.059570,1
0.130000,252.787476,9987.059570,1
0.140000,252.986664,9987.059570,1
0.150000,253.160126,9987.059570,1
0.160000,253.309250,9987.059570,1
0.170000,253.423340,9987.059570,1
0.180000,253.538483,9987.059570,1
0.190000,253.622528,9987.059570,1
0.200000,253.689056,9987.059570,1
0.210000,253.741272,9987.059570,1
0.220000,253.788116,9987.059570,1
0.230000,253.829956,9987.059570,1
0.240000,253.848190,9987.059570,1
0.250000,253.892181,9987.059570,1
0.260000,253.918640,9987.059570,1
0.270000,253.933304,9987.059570,1
0.280000,253.949051,9987.059570,1
0.290000,253.961563,9987.059570,1
0.300000,253.976578,9903.843750,2
0.310000,253.983383,9820.626953,2
0.320000,254.022720,9737.410156,2
0.330000,253.999466,9654.193359,2
0.340000,253.982300,9570.977539,2
0.350000,254.038101,9487.760742,2
0.360000,254.000183,9404.543945,2
0.370000,254.052048,9321.327148,2
0.380000,254.022720,9238.110352,2
0.390000,254.029877,9154.894531,2
0.400000,254.103546,9071.677734,2
0.410000,254.072067,8988.460938,2
0.420000,254.126434,8905.244141,2
0.430000,254.102829,8822.028320,2
0.440000,254.078156,8738.811523,2
0.450000,253.968719,8655.594727,2
0.460000,253.931885,8572.377930,2
0.470000,253.807419,8489.161133,2
0.480000,253.763443,8405.945312,2
0.490000,253.639343,8322.728516,2
0.500000,253.609299,8239.511719,2
0.510000,253.477341,8156.294922,2
0.520000,253.446228,8073.078613,2
0.530000,253.332489,7989.861816,2
0.540000,253.285645,7906.645508,2
0.550000,253.115417,7823.428711,2
0.560000,253.055328,7740.212402,2
0.570000,252.872940,7656.995605,2
0.580000,252.816086,7573.778809,2
0.590000,252.644058,7490.562500,2
0.600000,253.202682,9987.059570,3
0.610000,253.521317,9987.059570,3
0.620000,253.505234,9987.059570,3
0.630000,253.422974,9987.059570,3
0.640000,253.351807,9987.059570,3
0.650000,253.280991,9987.059570,3
0.660000,253.231995,9987.059570,3
0.670000,253.197311,9987.059570,3
0.680000,253.130081,9987.059570,3
0.690000,253.081436,9987.059570,3
0.700000,253.046036,9987.059570,3
0.710000,252.977020,9987.059570,3
0.720000,252.933380,9987.059570,3
0.730000,252.869370,9987.059570,3
0.740000,252.827164,9987.059570,3
0.750000,252.784256,9987.059570,3
0.760000,252.719528,9987.059570,3
0.770000,252.675888,9987.059570,3
0.780000,252.637985,9987.059570,3
0.790000,252.575760,9987.059570,3
0.800000,252.521042,9987.059570,3
0.810000,252.442001,9987.059570,3
0.820000,252.394440,9987.059570,3
0.830000,252.318985,9987.059570,3
0.839999,252.247101,9987.059570,3
0.849999,252.152328,9987.059570,3
0.859999,252.090103,9987.059570,3
0.869999,252.016785,9987.059570,3
0.879999,251.959915,9987.059570,3
0.889999,251.895905,9987.059570,3
