flashId,time,date,lciSerialNumber,lcpSerialNumber,lcfSerialNumber,Fm,Fo,Fv/Fm,Fm',Fs,PhiPS2,LightIntensity
,HHMMSS,YYYYMMDD,,,,,,,,,,umol+1m-2s-1
PSF-00338_20230306134908,13:49:08,2023-03-06,PFA-00366,PSA-00383,PSF-00338,0.000000,0.000000,0.000000,358.630981,128.149872,0.642669,201.243103

TIME,FLR,PAR,PHASE
s,,umol+1m-2s-1,
0.000000,251.285431,9987.059570,1
0.010000,312.678345,9987.059570,1
0.020000,326.255310,9987.059570,1
0.030000,331.395508,9987.059570,1
0.040000,333.955750,9987.059570,1
0.050000,335.752136,9987.059570,1
0.060000,337.333557,9987.059570,1
0.070000,338.773743,9987.059570,1
0.080000,340.140930,9987.059570,1
0.090000,341.420166,9987.059570,1
0.100000,342.581024,9987.059570,1
0.110000,343.570221,9987.059570,1
0.120000,344.405304,9987.059570,1
0.130000,345.124847,9987.059570,1
0.140000,345.734589,9987.059570,1
0.150000,346.238861,9987.059570,1
0.160000,346.656189,9987.059570,1
0.170000,347.012756,9987.059570,1
0.180000,347.386108,9987.059570,1
0.190000,347.721222,9987.059570,1
0.200000,348.023773,9987.059570,1
0.210000,348.239075,9987.059570,1
0.220000,348.418243,9987.059570,1
0.230000,348.553406,9987.059570,1
0.240000,348.690735,9987.059570,1
0.250000,348.756897,9987.059570,1
0.260000,348.837738,9987.059570,1
0.270000,348.860260,9987.059570,1
0.280000,348.897461,9987.059570,1
0.290000,348.906769,9987.059570,1
0.300000,348.869934,9903.843750,2
0.310000,348.794830,9820.626953,2
0.320000,348.867065,9737.410156,2
0.330000,348.729736,9654.193359,2
0.340000,348.590607,9570.977539,2
0.350000,348.548767,9487.760742,2
0.360000,348.330627,9404.543945,2
0.370000,348.316315,9321.327148,2
0.380000,348.114624,9238.110352,2
0.390000,347.956909,9154.894531,2
0.400000,348.027344,9071.677734,2
0.410000,347.843872,8988.460938,2
0.420000,347.830292,8905.244141,2
0.430000,347.640747,8822.028320,2
0.440000,347.446564,8738.811523,2
0.450000,347.197662,8655.594727,2
0.460000,347.059265,8572.377930,2
0.470000,346.890808,8489.161133,2
0.480000,346.821075,8405.945312,2
0.490000,346.710205,8322.728516,2
0.500000,346.704132,8239.511719,2
0.510000,346.644043,8156.294922,2
0.520000,346.662292,8073.078613,2
0.530000,346.626160,7989.861816,2
0.540000,346.601501,7906.645508,2
0.550000,346.403015,7823.428711,2
0.560000,346.319672,7740.212402,2
0.570000,346.083282,7656.995605,2
0.580000,345.970276,7573.778809,2
0.590000,345.697388,7490.562500,2
0.600000,345.755341,9987.059570,3
0.610000,346.135132,9987.059570,3
0.620000,346.123688,9987.059570,3
0.630000,346.054321,9987.059570,3
0.640000,345.974579,9987.059570,3
0.650000,345.925201,9987.059570,3
0.660000,345.871216,9987.059570,3
0.670000,345.845093,9987.059570,3
0.680000,345.830811,9987.059570,3
0.690000,345.889099,9987.059570,3
0.700000,345.959534,9987.059570,3
0.710000,345.949890,9987.059570,3
0.720000,345.910553,9987.059570,3
0.730000,345.847595,9987.059570,3
0.740000,345.762146,9987.059570,3
0.750000,345.669861,9987.059570,3
0.760000,345.649841,9987.059570,3
0.770000,345.646973,9987.059570,3
0.780000,345.642700,9987.059570,3
0.790000,345.646271,9987.059570,3
0.800000,345.599426,9987.059570,3
0.810000,345.594757,9987.059570,3
0.820000,345.602264,9987.059570,3
0.830000,345.613007,9987.059570,3
0.839999,345.619812,9987.059570,3
0.849999,345.635162,9987.059570,3
0.859999,345.667725,9987.059570,3
0.869999,345.739960,9987.059570,3
0.879999,345.810425,9987.059570,3
0.889999,345.939148,9987.059570,3
