SYS,SYS,SYS,SYS,SYS,USERDEF,USERDEF,USERDEF,USERDEF,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,MATCH,MATCH,MATCH,STABILITY,STABILITY,STABILITY,STABILITY,STABILITY,STABILITY,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,META,META,META,META,META,META,META
9,13:33:03,2023-03-06,gsw light adap,Shane,,rhov,001,009,0.295332,2.914548,0.268159,3.332815,1.529319,1.434325,2.771045,1.241726,14.053774,14.984544,27.151205,0.441786,PSF-00338_20230306133303,0.000000,0.000000,0.000000,53.880573,104.230591,0.483064,0.5,0.80,44.742069,57.37,53.81,22.08,22.71,102.06,155.8,148.3,4.8,232,3.835,13:28:58,2023-03-06,7.58,-0.003,-0.002,-9999.000,0.044,0.338,-9999.000,1,150,0.005,2.000000,0,mpf,10000,500,5.000000,2.000000,300,300,300,101.130005,25,-3.234640,99.166992,100.991760,-1.824768,2.503334,2.502871,1.648501,0.817845,0.306563,0.008635,0.080460,0.316277,53.880573,0.000369,2.416988,-0.000071,1.000000,2.422773,-0.000075,1.000000,0.602665,0.600994,0.107103,0.000000,PSF-00338_20230306133303,PFA-00366,PSA-00383,PSF-00338,RHS-00157,2.0.0,2022-03-31T18:26:44.181Z
10,13:33:25,2023-03-06,gsw light adap,Shane,,rhov,001,010,0.397311,2.913224,0.349628,4.078641,1.551651,1.435313,2.717258,1.165607,14.064491,15.204480,26.626146,0.441786,PSF-00338_20230306133325,0.000000,0.000000,0.000000,40.790676,138.905258,0.706342,0.5,0.80,114.253723,57.71,53.38,22.22,22.39,102.05,155.7,126.8,18.5,404,3.834,13:28:58,2023-03-06,7.58,-0.004,-0.000,0.015,0.943,-0.035,-4.991,1,150,0.005,2.000000,0,mpf,10000,500,5.000000,2.000000,300,300,300,132.935638,25,-5.020518,133.396622,133.878235,-0.481613,2.502707,2.503299,1.647125,0.781036,0.304834,0.003518,0.083313,0.472404,40.790676,0.000373,2.416988,-0.000071,1.000000,2.422773,-0.000075,1.000000,0.602665,0.600994,0.107103,0.000000,PSF-00338_20230306133325,PFA-00366,PSA-00383,PSF-00338,RHS-00157,2.0.0,2022-03-31T18:26:44.181Z
11,13:34:20,2023-03-06,gsw light adap,Shane,,rhov,001,011,0.530962,2.917814,0.449217,5.047689,1.614200,1.470843,2.736367,1.122167,14.414092,15.818975,26.816086,0.441786,PSF-00338_20230306133420,0.000000,0.000000,0.000000,78.270790,284.161102,0.724555,0.5,0.80,113.741592,58.79,53.57,22.56,22.51,102.04,156.2,153.6,1.6,392,3.832,13:28:58,2023-03-06,7.58,0.001,0.002,0.013,0.071,-0.009,-0.127,1,150,0.005,2.000000,0,mpf,10000,500,5.000000,2.000000,300,300,300,271.607635,25,-12.065589,269.200073,272.079865,-2.879791,2.502855,2.504682,1.651914,0.827391,0.300640,0.000967,0.090473,0.461625,78.270790,0.000372,2.416988,-0.000071,1.000000,2.422773,-0.000075,1.000000,0.602665,0.600994,0.107103,0.000000,PSF-00338_20230306133420,PFA-00366,PSA-00383,PSF-00338,RHS-00157,2.0.0,2022-03-31T18:26:44.181Z
12,13:34:40,2023-03-06,gsw light adap,Shane,,rhov,001,012,0.323976,2.918549,0.291606,3.534846,1.579353,1.478986,2.789807,1.210454,14.494073,15.477670,27.340126,0.441786,PSF-00338_20230306133440,0.000000,0.000000,0.000000,66.499474,237.276352,0.719738,0.5,0.80,111.207230,57.11,53.48,22.68,22.82,102.04,156.3,152.4,2.5,386,3.832,13:28:58,2023-03-06,7.58,-0.000,0.002,0.008,0.778,0.348,1.619,1,150,0.005,2.000000,0,mpf,10000,500,5.000000,2.000000,300,300,300,231.814026,25,-5.325130,230.043762,231.944321,-1.900558,2.502697,2.502325,1.652686,0.825126,0.299218,0.003171,0.092867,0.456046,66.499474,0.000376,2.416988,-0.000071,1.000000,2.422773,-0.000075,1.000000,0.602665,0.600994,0.107103,0.000000,PSF-00338_20230306133440,PFA-00366,PSA-00383,PSF-00338,RHS-00157,2.0.0,2022-03-31T18:26:44.181Z
13,13:34:55,2023-03-06,gsw light adap,Shane,,rhov,001,013,0.318584,2.911028,0.287157,3.642062,1.575404,1.471381,2.841533,1.266130,14.420215,15.439686,27.848341,0.441786,PSF-00338_20230306133455,0.000000,0.000000,0.000000,66.195129,247.109390,0.732122,0.5,0.80,86.609879,56.65,52.91,22.77,23.13,102.04,155.4,139.7,10.1,296,3.831,13:28:58,2023-03-06,7.58,0.004,0.003,-9999.000,0.538,0.347,-9999.000,1,150,0.005,2.000000,0,mpf,10000,500,5.000000,2.000000,300,300,300,241.748566,25,-4.966654,241.834045,242.136307,-0.302261,2.501885,2.501664,1.644852,0.802896,0.298125,0.005515,0.094662,0.374268,66.195129,0.000379,2.416988,-0.000071,1.000000,2.422773,-0.000075,1.000000,0.602665,0.600994,0.107103,0.000000,PSF-00338_20230306133455,PFA-00366,PSA-00383,PSF-00338,RHS-00157,2.0.0,2022-03-31T18:26:44.181Z
14,13:35:07,2023-03-06,gsw light adap,Shane,,rhov,001,014,0.307092,2.913399,0.277809,3.598904,1.571808,1.469204,2.864924,1.293115,14.398703,15.404262,28.077236,0.441786,PSF-00338_20230306133507,0.000000,0.000000,0.000000,78.753235,263.542114,0.701174,0.5,0.80,67.860664,56.26,52.58,22.85,23.26,102.04,155.7,154.8,0.6,242,3.831,13:28:58,2023-03-06,7.58,0.001,0.003,-9999.000,-0.174,-0.671,-9999.000,1,150,0.005,2.000000,0,mpf,10000,500,5.000000,2.000000,300,300,300,259.912476,25,-3.907943,262.902252,259.629120,3.273132,2.501417,2.501098,1.647306,0.829406,0.297212,0.006169,0.096127,0.325672,78.753235,0.000376,2.416988,-0.000071,1.000000,2.422773,-0.000075,1.000000,0.602665,0.600994,0.107103,0.000000,PSF-00338_20230306133507,PFA-00366,PSA-00383,PSF-00338,RHS-00157,2.0.0,2022-03-31T18:26:44.181Z
15,13:36:08,2023-03-06,gsw light adap,Shane,,rhov,002,001,0.251457,2.916524,0.231498,2.818152,1.602403,1.522274,2.817732,1.215329,14.917891,15.703135,27.613045,0.441786,PSF-00338_20230306133608,0.000000,0.000000,0.000000,62.424301,216.626999,0.711835,0.5,0.80,92.150063,56.15,53.34,23.20,22.99,102.04,156.1,151.3,3.1,324,3.830,13:28:58,2023-03-06,7.58,-0.001,-0.003,0.008,-0.167,-0.250,-0.392,1,150,0.005,2.000000,0,mpf,10000,500,5.000000,2.000000,300,300,300,216.626999,25,2.583626,219.368225,219.213974,0.154251,2.502358,2.500851,1.650562,0.823185,0.293086,-0.000750,0.103695,0.399459,62.424301,0.000381,2.416988,-0.000071,1.000000,2.422773,-0.000075,1.000000,0.602665,0.600994,0.107103,0.000000,PSF-00338_20230306133608,PFA-00366,PSA-00383,PSF-00338,RHS-00157,2.0.0,2022-03-31T18:26:44.181Z
16,13:36:31,2023-03-06,gsw light adap,Shane,,rhov,002,002,0.380130,2.917548,0.336312,4.142885,1.623724,1.506048,2.853185,1.229461,14.758848,15.912037,27.960407,0.441786,PSF-00338_20230306133631,0.000000,0.000000,0.000000,73.095200,275.173004,0.734366,0.5,0.80,111.637222,56.45,52.36,23.33,23.20,102.04,156.2,154.0,1.4,380,3.829,13:28:58,2023-03-06,7.58,0.004,0.004,0.019,-0.162,-0.310,-0.755,1,150,0.005,2.000000,0,mpf,10000,500,5.000000,2.000000,300,300,300,265.530121,25,-9.142061,267.967346,266.019104,1.948242,2.500957,2.501221,1.651635,0.827948,0.291540,0.000067,0.106499,0.450417,73.095200,0.000371,2.416988,-0.000071,1.000000,2.422773,-0.000075,1.000000,0.602665,0.600994,0.107103,0.000000,PSF-00338_20230306133631,PFA-00366,PSA-00383,PSF-00338,RHS-00157,2.0.0,2022-03-31T18:26:44.181Z
17,13:36:47,2023-03-06,gsw light adap,Shane,,rhov,002,003,0.111152,2.913601,0.107067,1.593481,1.540977,1.495533,3.025856,1.484879,14.654401,15.099698,29.649702,0.441786,PSF-00338_20230306133647,0.000000,0.000000,0.000000,56.439041,87.142113,0.352333,0.5,0.80,65.361649,53.28,51.71,23.42,24.17,102.05,155.7,129.8,16.6,464,3.830,13:28:58,2023-03-06,7.58,0.001,0.003,-9999.000,-0.027,-0.251,-9999.000,1,150,0.005,2.000000,0,mpf,10000,500,5.000000,2.000000,300,300,300,87.142113,25,0.242389,86.816666,87.384819,-0.568153,2.500032,2.496778,1.647516,0.785980,0.290480,0.009915,0.108417,0.526056,56.439041,0.000376,2.416988,-0.000071,1.000000,2.422773,-0.000075,1.000000,0.602665,0.600994,0.107103,0.000000,PSF-00338_20230306133647,PFA-00366,PSA-00383,PSF-00338,RHS-00157,2.0.0,2022-03-31T18:26:44.181Z
18,13:37:00,2023-03-06,gsw light adap,Shane,,rhov,002,004,0.339291,2.916200,0.303930,3.949577,1.606650,1.494317,2.903520,1.296870,14.642631,15.743367,28.451242,0.441786,PSF-00338_20230306133700,0.000000,0.000000,0.000000,65.253136,250.805496,0.739826,0.5,0.80,141.950089,55.31,51.44,23.49,23.48,102.05,156.0,154.6,0.9,480,3.828,13:28:58,2023-03-06,7.58,-0.001,0.002,0.015,0.027,0.296,0.619,1,150,0.005,2.000000,0,mpf,10000,500,5.000000,2.000000,300,300,300,250.805496,25,4.624895,256.280426,255.436386,0.844040,2.499642,2.499589,1.650224,0.829029,0.289642,0.001460,0.109899,0.540416,65.253136,0.000377,2.416988,-0.000071,1.000000,2.422773,-0.000075,1.000000,0.602665,0.600994,0.107103,0.000000,PSF-00338_20230306133700,PFA-00366,PSA-00383,PSF-00338,RHS-00157,2.0.0,2022-03-31T18:26:44.181Z
19,13:37:15,2023-03-06,gsw light adap,Shane,,rhov,002,005,0.499493,2.916024,0.426446,5.040319,1.638880,1.495552,2.818723,1.179842,14.654840,16.059307,27.620525,0.441786,PSF-00338_20230306133715,0.000000,0.000000,0.000000,76.084259,300.428284,0.746747,0.5,0.80,103.557663,56.15,51.24,23.57,22.99,102.05,156.0,154.5,1.0,347,3.828,13:28:58,2023-03-06,7.58,0.002,0.004,0.013,-0.154,-0.179,-0.422,1,150,0.005,2.000000,0,mpf,10000,500,5.000000,2.000000,300,300,300,286.152008,25,-14.911107,286.588684,285.497864,1.090820,2.499341,2.500736,1.650040,0.828894,0.288731,-0.004847,0.111548,0.420290,76.084259,0.000377,2.416988,-0.000071,1.000000,2.422773,-0.000075,1.000000,0.602665,0.600994,0.107103,0.000000,PSF-00338_20230306133715,PFA-00366,PSA-00383,PSF-00338,RHS-00157,2.0.0,2022-03-31T18:26:44.181Z
20,13:37:30,2023-03-06,gsw light adap,Shane,,rhov,002,006,0.284824,2.914258,0.259465,3.469047,1.601536,1.502712,2.935682,1.334146,14.724497,15.692836,28.765617,0.441786,PSF-00338_20230306133730,0.000000,0.000000,0.000000,67.580940,190.211716,0.644707,0.5,0.80,115.800766,54.60,51.23,23.65,23.67,102.06,155.8,155.2,0.4,449,3.827,13:28:58,2023-03-06,7.58,-0.001,-0.000,-9999.000,0.167,0.054,-9999.000,1,150,0.005,2.000000,0,mpf,10000,500,5.000000,2.000000,300,300,300,187.164551,25,-2.823229,186.665298,187.384827,-0.719528,2.499304,2.498558,1.648200,0.830112,0.287785,0.001698,0.113313,0.512747,67.580940,0.000378,2.416988,-0.000071,1.000000,2.422773,-0.000075,1.000000,0.602665,0.600994,0.107103,0.000000,PSF-00338_20230306133730,PFA-00366,PSA-00383,PSF-00338,RHS-00157,2.0.0,2022-03-31T18:26:44.181Z
21,13:37:49,2023-03-06,gsw light adap,Shane,,rhov,002,007,0.342784,2.915092,0.306718,4.012672,1.607685,1.493445,2.913393,1.305708,14.632255,15.751541,28.544415,0.441786,PSF-00338_20230306133749,0.000000,0.000000,0.000000,61.344982,226.214371,0.728819,0.5,0.80,94.541817,54.47,50.60,23.76,23.54,102.07,155.9,154.6,0.8,324,3.826,13:28:58,2023-03-06,7.58,0.000,-0.000,0.009,-0.091,-0.286,-0.545,1,150,0.005,2.000000,0,mpf,10000,500,5.000000,2.000000,300,300,300,222.258926,25,-3.497461,225.151779,222.712372,2.439407,2.498405,2.498353,1.649068,0.829171,0.286614,-0.000845,0.115497,0.400057,61.344982,0.000379,2.416988,-0.000071,1.000000,2.422773,-0.000075,1.000000,0.602665,0.600994,0.107103,0.000000,PSF-00338_20230306133749,PFA-00366,PSA-00383,PSF-00338,RHS-00157,2.0.0,2022-03-31T18:26:44.181Z
22,13:38:06,2023-03-06,gsw light adap,Shane,,rhov,002,008,0.298855,2.916249,0.271075,3.544567,1.590052,1.489216,2.895292,1.305240,14.591216,15.579204,28.367836,0.441786,PSF-00338_20230306133806,0.000000,0.000000,0.000000,85.463402,312.988831,0.726944,0.5,0.80,47.462025,53.59,50.19,23.84,23.44,102.06,156.0,152.3,2.4,163,3.827,13:28:58,2023-03-06,7.58,-0.003,-0.002,0.012,-0.343,-0.513,-0.760,1,150,0.005,2.000000,0,mpf,10000,500,5.000000,2.000000,300,300,300,296.519623,25,-21.267086,285.897369,291.694183,-5.796814,2.497812,2.497097,1.650275,0.824998,0.285607,-0.002974,0.117429,0.254552,85.463402,0.000377,2.416988,-0.000071,1.000000,2.422773,-0.000075,1.000000,0.602665,0.600994,0.107103,0.000000,PSF-00338_20230306133806,PFA-00366,PSA-00383,PSF-00338,RHS-00157,2.0.0,2022-03-31T18:26:44.181Z
23,13:38:21,2023-03-06,gsw light adap,Shane,,rhov,002,009,0.331926,2.918029,0.298026,3.789639,1.622216,1.514601,2.891237,1.269021,14.840950,15.895430,28.330050,0.441786,PSF-00338_20230306133821,0.000000,0.000000,0.000000,58.821201,245.410156,0.760315,0.5,0.80,106.645103,54.42,50.81,23.92,23.41,102.06,156.2,154.8,0.9,351,3.826,13:28:58,2023-03-06,7.58,0.001,-0.001,0.013,-0.041,-0.104,-0.062,1,150,0.005,2.000000,0,mpf,10000,500,5.000000,2.000000,300,300,300,221.999649,25,-24.229620,216.661331,221.149139,-4.487808,2.498650,2.498238,1.652140,0.829391,0.284735,-0.004086,0.119113,0.423872,58.821201,0.000373,2.416988,-0.000071,1.000000,2.422773,-0.000075,1.000000,0.602665,0.600994,0.107103,0.000000,PSF-00338_20230306133821,PFA-00366,PSA-00383,PSF-00338,RHS-00157,2.0.0,2022-03-31T18:26:44.181Z
24,13:38:36,2023-03-06,gsw light adap,Shane,,rhov,002,010,0.308872,2.912957,0.279261,3.590420,1.618382,1.516022,2.901318,1.282936,14.856266,15.859338,28.431473,0.441786,PSF-00338_20230306133836,0.000000,0.000000,0.000000,71.368935,294.867950,0.757963,0.5,0.80,93.968781,54.04,50.63,24.00,23.47,102.05,155.6,132.6,14.8,310,3.826,13:28:58,2023-03-06,7.58,0.001,0.003,0.015,-0.209,-0.236,-0.363,1,150,0.005,2.000000,0,mpf,10000,500,5.000000,2.000000,300,300,300,268.249512,25,-26.954407,261.749268,267.878632,-6.129364,2.498369,2.497688,1.646848,0.790779,0.283862,-0.004304,0.120846,0.387086,71.368935,0.000371,2.416988,-0.000071,1.000000,2.422773,-0.000075,1.000000,0.602665,0.600994,0.107103,0.000000,PSF-00338_20230306133836,PFA-00366,PSA-00383,PSF-00338,RHS-00157,2.0.0,2022-03-31T18:26:44.181Z
25,13:39:23,2023-03-06,gsw light adap,Shane,,rhov,002,011,0.354265,2.915010,0.315876,4.441165,1.635088,1.508697,3.037018,1.401929,14.784227,16.022774,29.760750,0.441786,PSF-00338_20230306133923,0.000000,0.000000,0.000000,62.736153,231.869080,0.729433,0.5,0.80,123.958740,53.84,49.68,24.23,24.23,102.05,155.9,146.0,6.4,425,3.825,13:28:58,2023-03-06,7.58,0.001,0.004,0.014,-0.074,-0.007,0.076,1,150,0.005,2.000000,0,mpf,10000,500,5.000000,2.000000,300,300,300,228.918320,25,-3.345155,229.891068,228.519592,1.371475,2.496984,2.497333,1.648983,0.813767,0.281210,0.001526,0.126344,0.490888,62.736153,0.000377,2.416988,-0.000071,1.000000,2.422773,-0.000075,1.000000,0.602665,0.600994,0.107103,0.000000,PSF-00338_20230306133923,PFA-00366,PSA-00383,PSF-00338,RHS-00157,2.0.0,2022-03-31T18:26:44.181Z
